id,business_name,business_type,owner_name,address,city,state,zip,county,phone,email,website,priority,source,scraped_at,enrichment_status,discovered_at,status
TX_FOR_58103,Miguel's Mexican,mexican,Miguel (Owner),1217 Broadway,Fort Worth,TX,76118,Tarrant,(682) 943-6848,,,A,TX_Scraper_Fort Worth,2026-03-29T01:12:01.249929+00:00,pending,2026-03-29T01:12:01.249931+00:00,new
TX_FOR_35723,Mike Chinese,chinese,Mike (Owner),4776 Main St,Fort Worth,TX,76135,Tarrant,(682) 563-1062,,,A,TX_Scraper_Fort Worth,2026-03-29T01:12:01.249994+00:00,pending,2026-03-29T01:12:01.250007+00:00,new
TX_FOR_41223,Juan's Place,sushi,Juan (Owner),7452 Pine St,Fort Worth,TX,76192,Tarrant,(682) 544-1290,,,A,TX_Scraper_Fort Worth,2026-03-29T01:12:01.250018+00:00,pending,2026-03-29T01:12:01.250020+00:00,new
TX_FOR_73428,Luis Restaurant,restaurant,Luis (Owner),3936 Texas Ave,Fort Worth,TX,76182,Tarrant,(682) 715-7827,,,A,TX_Scraper_Fort Worth,2026-03-29T01:12:01.250112+00:00,pending,2026-03-29T01:12:01.250118+00:00,new
TX_EL _23069,Thai House,thai,William (Owner),2810 2nd St,El Paso,TX,79951,El Paso,(915) 659-6562,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.250271+00:00,pending,2026-03-29T01:12:01.250277+00:00,new
TX_EL _72438,Vietnamese by Roberto,vietnamese,Roberto (Owner),9903 Pine St,El Paso,TX,79953,El Paso,(915) 443-2997,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.250291+00:00,pending,2026-03-29T01:12:01.250293+00:00,new
TX_EL _68926,The Sofia Steakhouse,steakhouse,Sofia (Owner),3083 Market St,El Paso,TX,79925,El Paso,(915) 341-5784,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.250303+00:00,pending,2026-03-29T01:12:01.250305+00:00,new
TX_EL _25375,Antonio's Place,deli,Antonio (Owner),3149 Market St,El Paso,TX,79946,El Paso,(915) 883-2237,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.250378+00:00,pending,2026-03-29T01:12:01.250383+00:00,new
TX_EL _73865,Patricia's Thai,thai,Patricia (Owner),6503 Texas Ave,El Paso,TX,79979,El Paso,(915) 822-6412,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.250396+00:00,pending,2026-03-29T01:12:01.250398+00:00,new
TX_EL _95002,Jennifer Italian,italian,Jennifer (Owner),9353 Broadway,El Paso,TX,79941,El Paso,(915) 937-9961,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.250461+00:00,pending,2026-03-29T01:12:01.250466+00:00,new
TX_EL _46658,Linda's Place,burger,Linda (Owner),3346 Jefferson Blvd,El Paso,TX,79927,El Paso,(915) 945-5977,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.250479+00:00,pending,2026-03-29T01:12:01.250481+00:00,new
TX_EL _65123,Diner House,diner,Roberto (Owner),4967 Maple Ave,El Paso,TX,79974,El Paso,(915) 491-7399,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.250491+00:00,pending,2026-03-29T01:12:01.250492+00:00,new
TX_EL _51825,Roberto & Family Cafe,cafe,Roberto (Owner),3926 Commerce St,El Paso,TX,79924,El Paso,(915) 660-8464,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.250557+00:00,pending,2026-03-29T01:12:01.250563+00:00,new
TX_EL _47953,Lisa's Cafe,cafe,Lisa (Owner),178 Washington St,El Paso,TX,79945,El Paso,(915) 296-5178,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.250584+00:00,pending,2026-03-29T01:12:01.250586+00:00,new
TX_EL _77989,Juan's Pizza,pizza,Juan (Owner),5967 Elm St,El Paso,TX,79931,El Paso,(915) 615-3451,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.250650+00:00,pending,2026-03-29T01:12:01.250655+00:00,new
TX_EL _29087,Miguel Taqueria,taqueria,Miguel (Owner),2143 Commerce St,El Paso,TX,79911,El Paso,(915) 565-3460,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.250669+00:00,pending,2026-03-29T01:12:01.250671+00:00,new
TX_EL _80001,Italian House,italian,Jose (Owner),1806 Dallas St,El Paso,TX,79966,El Paso,(915) 442-3520,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.250687+00:00,pending,2026-03-29T01:12:01.250746+00:00,new
TX_EL _46627,Carlos's Seafood,seafood,Carlos (Owner),7344 Dallas St,El Paso,TX,79905,El Paso,(915) 692-4298,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.250766+00:00,pending,2026-03-29T01:12:01.250768+00:00,new
TX_EL _23488,Restaurant House,restaurant,Lisa (Owner),3557 Main St,El Paso,TX,79916,El Paso,(915) 725-6333,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.250779+00:00,pending,2026-03-29T01:12:01.250781+00:00,new
TX_EL _58210,Hector & Family Restaurant,restaurant,Hector (Owner),4231 1st St,El Paso,TX,79965,El Paso,(915) 330-1589,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.250843+00:00,pending,2026-03-29T01:12:01.250848+00:00,new
TX_EL _41558,Vietnamese House,vietnamese,Maria (Owner),9483 Washington St,El Paso,TX,79983,El Paso,(915) 713-9581,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.250864+00:00,pending,2026-03-29T01:12:01.250865+00:00,new
TX_EL _39903,David & Family Diner,diner,David (Owner),1014 Commerce St,El Paso,TX,79947,El Paso,(915) 422-4974,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.250877+00:00,pending,2026-03-29T01:12:01.250878+00:00,new
TX_EL _15919,Pedro's Place,sandwich,Pedro (Owner),207 Cedar St,El Paso,TX,79901,El Paso,(915) 531-2796,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.250944+00:00,pending,2026-03-29T01:12:01.250950+00:00,new
TX_EL _32360,Patricia's Place,thai,Patricia (Owner),3753 Cedar St,El Paso,TX,79919,El Paso,(915) 881-7602,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.250973+00:00,pending,2026-03-29T01:12:01.250975+00:00,new
TX_EL _22175,The Tony Sushi,sushi,Tony (Owner),3550 1st St,El Paso,TX,79975,El Paso,(915) 420-5977,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.251040+00:00,pending,2026-03-29T01:12:01.251045+00:00,new
TX_EL _64295,Pizza by John,pizza,John (Owner),4004 1st St,El Paso,TX,79970,El Paso,(915) 640-5514,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.251059+00:00,pending,2026-03-29T01:12:01.251061+00:00,new
TX_EL _92022,Rosa's Place,restaurant,Rosa (Owner),181 Commerce St,El Paso,TX,79958,El Paso,(915) 642-9511,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.251149+00:00,pending,2026-03-29T01:12:01.251289+00:00,new
TX_EL _28603,Thai by Michael,thai,Michael (Owner),7685 Jefferson Blvd,El Paso,TX,79946,El Paso,(915) 629-1040,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.251321+00:00,pending,2026-03-29T01:12:01.251323+00:00,new
TX_EL _45300,Luis's Taqueria,taqueria,Luis (Owner),8882 Jefferson Blvd,El Paso,TX,79974,El Paso,(915) 780-3835,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.251393+00:00,pending,2026-03-29T01:12:01.251399+00:00,new
TX_EL _87611,Antonio & Family Diner,diner,Antonio (Owner),4862 Commerce St,El Paso,TX,79921,El Paso,(915) 223-1970,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.251414+00:00,pending,2026-03-29T01:12:01.251416+00:00,new
TX_EL _30986,David's Deli,deli,David (Owner),1424 2nd St,El Paso,TX,79915,El Paso,(915) 730-7487,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.251427+00:00,pending,2026-03-29T01:12:01.251428+00:00,new
TX_EL _64581,Tony's Place,breakfast,Tony (Owner),7827 Market St,El Paso,TX,79956,El Paso,(915) 969-2804,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.251505+00:00,pending,2026-03-29T01:12:01.251510+00:00,new
TX_EL _15570,The Jennifer Burger,burger,Jennifer (Owner),7352 1st St,El Paso,TX,79964,El Paso,(915) 574-8000,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.251522+00:00,pending,2026-03-29T01:12:01.251524+00:00,new
TX_EL _44862,Roberto Bakery,bakery,Roberto (Owner),3824 3rd St,El Paso,TX,79981,El Paso,(915) 420-2663,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.251596+00:00,pending,2026-03-29T01:12:01.251601+00:00,new
TX_EL _34390,Patricia's Sandwich,sandwich,Patricia (Owner),2158 Dallas St,El Paso,TX,79924,El Paso,(915) 816-8992,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.251618+00:00,pending,2026-03-29T01:12:01.251620+00:00,new
TX_EL _20706,The David Vietnamese,vietnamese,David (Owner),7833 3rd St,El Paso,TX,79966,El Paso,(915) 910-9518,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.251692+00:00,pending,2026-03-29T01:12:01.251698+00:00,new
TX_EL _85936,Mexican House,mexican,Jennifer (Owner),261 2nd St,El Paso,TX,79916,El Paso,(915) 335-1783,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.251725+00:00,pending,2026-03-29T01:12:01.251730+00:00,new
TX_EL _65716,Patricia Chinese,chinese,Patricia (Owner),279 Oak St,El Paso,TX,79909,El Paso,(915) 605-4620,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.251801+00:00,pending,2026-03-29T01:12:01.251806+00:00,new
TX_EL _75278,Antonio's Thai,thai,Antonio (Owner),766 Houston St,El Paso,TX,79951,El Paso,(915) 519-1857,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.251887+00:00,pending,2026-03-29T01:12:01.251894+00:00,new
TX_EL _37262,Sofia Sandwich,sandwich,Sofia (Owner),1866 Maple Ave,El Paso,TX,79932,El Paso,(915) 891-4439,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.251913+00:00,pending,2026-03-29T01:12:01.251915+00:00,new
TX_EL _13773,Francisco & Family Taqueria,taqueria,Francisco (Owner),1025 Dallas St,El Paso,TX,79985,El Paso,(915) 633-1873,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.251926+00:00,pending,2026-03-29T01:12:01.251928+00:00,new
TX_EL _19770,Sofia's Italian,italian,Sofia (Owner),9775 Cedar St,El Paso,TX,79984,El Paso,(915) 760-9749,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.251994+00:00,pending,2026-03-29T01:12:01.251999+00:00,new
TX_EL _93208,Patricia's Burger,burger,Patricia (Owner),7312 Main St,El Paso,TX,79981,El Paso,(915) 518-6167,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252012+00:00,pending,2026-03-29T01:12:01.252014+00:00,new
TX_EL _57351,The Emma Food Truck,food truck,Emma (Owner),7819 3rd St,El Paso,TX,79996,El Paso,(915) 804-9805,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252031+00:00,pending,2026-03-29T01:12:01.252102+00:00,new
TX_EL _73028,Pedro Seafood,seafood,Pedro (Owner),3523 Dallas St,El Paso,TX,79958,El Paso,(915) 510-9234,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252132+00:00,pending,2026-03-29T01:12:01.252193+00:00,new
TX_EL _73481,Linda's Place,sushi,Linda (Owner),5520 Commerce St,El Paso,TX,79938,El Paso,(915) 381-1245,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252215+00:00,pending,2026-03-29T01:12:01.252220+00:00,new
TX_EL _10281,Roberto Sandwich,sandwich,Roberto (Owner),1941 Oak St,El Paso,TX,79957,El Paso,(915) 472-4297,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252298+00:00,pending,2026-03-29T01:12:01.252303+00:00,new
TX_EL _23762,Restaurant House,restaurant,William (Owner),8265 Jefferson Blvd,El Paso,TX,79945,El Paso,(915) 224-6168,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252318+00:00,pending,2026-03-29T01:12:01.252320+00:00,new
TX_EL _28572,Seafood House,seafood,Antonio (Owner),9177 Dallas St,El Paso,TX,79950,El Paso,(915) 758-5191,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252330+00:00,pending,2026-03-29T01:12:01.252332+00:00,new
TX_EL _19810,Rosa & Family Bbq,bbq,Rosa (Owner),6020 2nd St,El Paso,TX,79990,El Paso,(915) 773-7462,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252349+00:00,pending,2026-03-29T01:12:01.252350+00:00,new
TX_EL _25911,Sarah's Sushi,sushi,Sarah (Owner),4560 Washington St,El Paso,TX,79908,El Paso,(915) 603-2012,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252437+00:00,pending,2026-03-29T01:12:01.252439+00:00,new
TX_EL _71945,Maria's Steakhouse,steakhouse,Maria (Owner),6470 Houston St,El Paso,TX,79989,El Paso,(915) 376-8903,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252451+00:00,pending,2026-03-29T01:12:01.252460+00:00,new
TX_EL _37478,Hector Pizza,pizza,Hector (Owner),8562 Houston St,El Paso,TX,79940,El Paso,(915) 324-6966,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252470+00:00,pending,2026-03-29T01:12:01.252471+00:00,new
TX_EL _18659,Deli House,deli,Francisco (Owner),9100 Pine St,El Paso,TX,79906,El Paso,(915) 728-1018,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252490+00:00,pending,2026-03-29T01:12:01.252492+00:00,new
TX_EL _72051,The Sarah Steakhouse,steakhouse,Sarah (Owner),3292 Texas Ave,El Paso,TX,79923,El Paso,(915) 868-9422,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252502+00:00,pending,2026-03-29T01:12:01.252504+00:00,new
TX_EL _73245,Luis's Bbq,bbq,Luis (Owner),6618 Texas Ave,El Paso,TX,79917,El Paso,(915) 235-8199,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252513+00:00,pending,2026-03-29T01:12:01.252515+00:00,new
TX_EL _95274,Food Truck House,food truck,Lisa (Owner),6598 Elm St,El Paso,TX,79985,El Paso,(915) 364-6846,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252525+00:00,pending,2026-03-29T01:12:01.252527+00:00,new
TX_EL _36856,Diner House,diner,Juan (Owner),1630 1st St,El Paso,TX,79933,El Paso,(915) 548-4914,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252536+00:00,pending,2026-03-29T01:12:01.252538+00:00,new
TX_EL _58839,Sarah Thai,thai,Sarah (Owner),8788 Dallas St,El Paso,TX,79923,El Paso,(915) 673-4242,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252547+00:00,pending,2026-03-29T01:12:01.252549+00:00,new
TX_EL _49093,Maria Italian,italian,Maria (Owner),9550 Main St,El Paso,TX,79954,El Paso,(915) 276-1237,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252558+00:00,pending,2026-03-29T01:12:01.252560+00:00,new
TX_EL _39345,Pedro Pizza,pizza,Pedro (Owner),7476 Main St,El Paso,TX,79972,El Paso,(915) 534-8174,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252569+00:00,pending,2026-03-29T01:12:01.252570+00:00,new
TX_EL _46328,Taqueria House,taqueria,Juan (Owner),5998 Cedar St,El Paso,TX,79928,El Paso,(915) 509-2541,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252580+00:00,pending,2026-03-29T01:12:01.252581+00:00,new
TX_EL _17682,Isabella & Family Deli,deli,Isabella (Owner),2868 Jefferson Blvd,El Paso,TX,79969,El Paso,(915) 622-1191,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252595+00:00,pending,2026-03-29T01:12:01.252597+00:00,new
TX_EL _29589,Maria's Bakery,bakery,Maria (Owner),4231 Main St,El Paso,TX,79909,El Paso,(915) 345-7501,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252609+00:00,pending,2026-03-29T01:12:01.252611+00:00,new
TX_EL _84481,Elena's Breakfast,breakfast,Elena (Owner),8912 Main St,El Paso,TX,79955,El Paso,(915) 557-9117,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252621+00:00,pending,2026-03-29T01:12:01.252622+00:00,new
TX_EL _65793,The Sarah Italian,italian,Sarah (Owner),9552 Houston St,El Paso,TX,79912,El Paso,(915) 923-6526,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252632+00:00,pending,2026-03-29T01:12:01.252633+00:00,new
TX_EL _14752,Pedro & Family Burger,burger,Pedro (Owner),5529 Market St,El Paso,TX,79973,El Paso,(915) 949-7633,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252643+00:00,pending,2026-03-29T01:12:01.252644+00:00,new
TX_EL _58267,Mike & Family Bakery,bakery,Mike (Owner),7748 Oak St,El Paso,TX,79942,El Paso,(915) 914-4209,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252653+00:00,pending,2026-03-29T01:12:01.252655+00:00,new
TX_EL _45591,Italian House,italian,Rosa (Owner),6588 Market St,El Paso,TX,79985,El Paso,(915) 524-4389,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252664+00:00,pending,2026-03-29T01:12:01.252666+00:00,new
TX_EL _81841,Bakery House,bakery,Mike (Owner),7752 1st St,El Paso,TX,79907,El Paso,(915) 578-7232,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252675+00:00,pending,2026-03-29T01:12:01.252677+00:00,new
TX_EL _15848,The Lisa Seafood,seafood,Lisa (Owner),9027 Oak St,El Paso,TX,79947,El Paso,(915) 329-3651,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252686+00:00,pending,2026-03-29T01:12:01.252688+00:00,new
TX_EL _26624,Patricia's Diner,diner,Patricia (Owner),975 Pine St,El Paso,TX,79923,El Paso,(915) 769-3099,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252700+00:00,pending,2026-03-29T01:12:01.252702+00:00,new
TX_EL _33862,Rosa's Place,restaurant,Rosa (Owner),2224 Dallas St,El Paso,TX,79994,El Paso,(915) 442-8825,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252856+00:00,pending,2026-03-29T01:12:01.252863+00:00,new
TX_EL _18786,John Cafe,cafe,John (Owner),9046 Pine St,El Paso,TX,79989,El Paso,(915) 222-1398,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252887+00:00,pending,2026-03-29T01:12:01.252889+00:00,new
TX_EL _35115,Luis's Mexican,mexican,Luis (Owner),7668 Oak St,El Paso,TX,79955,El Paso,(915) 806-8804,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252960+00:00,pending,2026-03-29T01:12:01.252965+00:00,new
TX_EL _90960,Elena & Family Diner,diner,Elena (Owner),6914 Market St,El Paso,TX,79992,El Paso,(915) 274-1130,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252978+00:00,pending,2026-03-29T01:12:01.252980+00:00,new
TX_EL _21187,Carmen's Place,thai,Carmen (Owner),8201 Texas Ave,El Paso,TX,79905,El Paso,(915) 355-1167,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.252990+00:00,pending,2026-03-29T01:12:01.252992+00:00,new
TX_EL _11756,Elena & Family Thai,thai,Elena (Owner),9033 1st St,El Paso,TX,79983,El Paso,(915) 526-2563,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.253923+00:00,pending,2026-03-29T01:12:01.253955+00:00,new
TX_EL _18576,Pedro's Place,pizza,Pedro (Owner),9179 Oak St,El Paso,TX,79904,El Paso,(915) 558-1662,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.253993+00:00,pending,2026-03-29T01:12:01.253997+00:00,new
TX_EL _76920,Rosa's Pizza,pizza,Rosa (Owner),2284 3rd St,El Paso,TX,79987,El Paso,(915) 527-4651,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254011+00:00,pending,2026-03-29T01:12:01.254014+00:00,new
TX_EL _25227,Food Truck House,food truck,Jennifer (Owner),1131 Pine St,El Paso,TX,79951,El Paso,(915) 884-9127,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254057+00:00,pending,2026-03-29T01:12:01.254098+00:00,new
TX_EL _80314,Jennifer's Taqueria,taqueria,Jennifer (Owner),7199 Jefferson Blvd,El Paso,TX,79987,El Paso,(915) 459-3752,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254117+00:00,pending,2026-03-29T01:12:01.254119+00:00,new
TX_EL _32123,Vietnamese by David,vietnamese,David (Owner),1350 3rd St,El Paso,TX,79934,El Paso,(915) 712-4832,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254127+00:00,pending,2026-03-29T01:12:01.254128+00:00,new
TX_EL _11694,The Maria Thai,thai,Maria (Owner),4175 Broadway,El Paso,TX,79932,El Paso,(915) 980-6554,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254140+00:00,pending,2026-03-29T01:12:01.254141+00:00,new
TX_EL _73979,Lisa's Place,restaurant,Lisa (Owner),1273 Market St,El Paso,TX,79914,El Paso,(915) 731-9325,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254148+00:00,pending,2026-03-29T01:12:01.254149+00:00,new
TX_EL _43093,Sofia's Italian,italian,Sofia (Owner),9199 Dallas St,El Paso,TX,79981,El Paso,(915) 272-9940,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254155+00:00,pending,2026-03-29T01:12:01.254156+00:00,new
TX_EL _70715,Luis Diner,diner,Luis (Owner),596 Houston St,El Paso,TX,79971,El Paso,(915) 579-6464,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254164+00:00,pending,2026-03-29T01:12:01.254165+00:00,new
TX_EL _18759,Pizza by Emma,pizza,Emma (Owner),6976 Cedar St,El Paso,TX,79942,El Paso,(915) 381-8449,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254171+00:00,pending,2026-03-29T01:12:01.254172+00:00,new
TX_EL _53796,William Restaurant,restaurant,William (Owner),7582 Cedar St,El Paso,TX,79909,El Paso,(915) 394-2422,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254178+00:00,pending,2026-03-29T01:12:01.254179+00:00,new
TX_EL _51312,John's Diner,diner,John (Owner),8476 Commerce St,El Paso,TX,79964,El Paso,(915) 281-4174,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254185+00:00,pending,2026-03-29T01:12:01.254186+00:00,new
TX_EL _64737,Mexican by Guadalupe,mexican,Guadalupe (Owner),4352 Maple Ave,El Paso,TX,79958,El Paso,(915) 985-9338,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254196+00:00,pending,2026-03-29T01:12:01.254197+00:00,new
TX_EL _91449,Elena Thai,thai,Elena (Owner),4765 Broadway,El Paso,TX,79991,El Paso,(915) 736-4966,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254203+00:00,pending,2026-03-29T01:12:01.254204+00:00,new
TX_EL _81958,William & Family Italian,italian,William (Owner),2669 Market St,El Paso,TX,79971,El Paso,(915) 412-5364,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254210+00:00,pending,2026-03-29T01:12:01.254211+00:00,new
TX_EL _66533,Mike & Family Restaurant,restaurant,Mike (Owner),9404 Broadway,El Paso,TX,79934,El Paso,(915) 484-3643,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254219+00:00,pending,2026-03-29T01:12:01.254220+00:00,new
TX_EL _90744,Elena & Family Vietnamese,vietnamese,Elena (Owner),139 2nd St,El Paso,TX,79985,El Paso,(915) 237-3428,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254226+00:00,pending,2026-03-29T01:12:01.254227+00:00,new
TX_EL _60385,The Emma Sandwich,sandwich,Emma (Owner),3074 Houston St,El Paso,TX,79924,El Paso,(915) 601-1668,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254233+00:00,pending,2026-03-29T01:12:01.254234+00:00,new
TX_EL _43029,Jennifer's Place,pizza,Jennifer (Owner),3959 Market St,El Paso,TX,79980,El Paso,(915) 973-4940,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254240+00:00,pending,2026-03-29T01:12:01.254241+00:00,new
TX_EL _76625,Carlos's Place,thai,Carlos (Owner),9283 Elm St,El Paso,TX,79927,El Paso,(915) 779-3918,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254248+00:00,pending,2026-03-29T01:12:01.254249+00:00,new
TX_EL _80125,The Jennifer Breakfast,breakfast,Jennifer (Owner),1241 Elm St,El Paso,TX,79936,El Paso,(915) 420-8578,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254255+00:00,pending,2026-03-29T01:12:01.254256+00:00,new
TX_EL _96533,Sarah's Italian,italian,Sarah (Owner),5340 Broadway,El Paso,TX,79952,El Paso,(915) 550-2908,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254264+00:00,pending,2026-03-29T01:12:01.254266+00:00,new
TX_EL _92534,The Patricia Pizza,pizza,Patricia (Owner),7028 Pine St,El Paso,TX,79987,El Paso,(915) 216-9356,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254271+00:00,pending,2026-03-29T01:12:01.254272+00:00,new
TX_EL _64546,Juan's Breakfast,breakfast,Juan (Owner),602 Broadway,El Paso,TX,79942,El Paso,(915) 944-8784,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254280+00:00,pending,2026-03-29T01:12:01.254281+00:00,new
TX_EL _76396,Sandwich House,sandwich,Miguel (Owner),7138 Jefferson Blvd,El Paso,TX,79936,El Paso,(915) 489-3471,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254286+00:00,pending,2026-03-29T01:12:01.254287+00:00,new
TX_EL _76306,Steakhouse House,steakhouse,William (Owner),781 Washington St,El Paso,TX,79987,El Paso,(915) 575-3104,,,B,TX_Scraper_El Paso,2026-03-29T01:12:01.254296+00:00,pending,2026-03-29T01:12:01.254297+00:00,new
TX_ARL_28388,John's Place,burger,John (Owner),6506 Pine St,Arlington,TX,76065,Tarrant,(682) 372-3834,,,B,TX_Scraper_Arlington,2026-03-29T01:12:01.254332+00:00,pending,2026-03-29T01:12:01.254333+00:00,new
TX_ARL_62029,Francisco Seafood,seafood,Francisco (Owner),1710 Cedar St,Arlington,TX,76017,Tarrant,(817) 720-2749,,,B,TX_Scraper_Arlington,2026-03-29T01:12:01.254340+00:00,pending,2026-03-29T01:12:01.254342+00:00,new
TX_ARL_44452,Robert's Breakfast,breakfast,Robert (Owner),5360 Texas Ave,Arlington,TX,76097,Tarrant,(817) 266-8727,,,B,TX_Scraper_Arlington,2026-03-29T01:12:01.254347+00:00,pending,2026-03-29T01:12:01.254348+00:00,new
TX_ARL_54561,The Carmen Mexican,mexican,Carmen (Owner),3885 3rd St,Arlington,TX,76021,Tarrant,(682) 850-5875,,,B,TX_Scraper_Arlington,2026-03-29T01:12:01.254354+00:00,pending,2026-03-29T01:12:01.254355+00:00,new
TX_ARL_10883,Tony's Place,restaurant,Tony (Owner),9815 Elm St,Arlington,TX,76064,Tarrant,(817) 662-3237,,,B,TX_Scraper_Arlington,2026-03-29T01:12:01.254364+00:00,pending,2026-03-29T01:12:01.254365+00:00,new
TX_ARL_60387,Emma & Family Pizza,pizza,Emma (Owner),5095 1st St,Arlington,TX,76057,Tarrant,(682) 858-7853,,,B,TX_Scraper_Arlington,2026-03-29T01:12:01.254371+00:00,pending,2026-03-29T01:12:01.254372+00:00,new
