First Name,Last Name,Email,Phone,Company,City,County,State,Country,Postal Code,Tags,Notes,Source
David,Brown,david.brown@example.com,+1 (886) 829-5379,Brown Manufacturing,Indianapolis,Marion County,IN,US,92430,"County_Lead, Manufacturing","Pop: 977,000, Seat: Indianapolis",County_Aware_Scraper
William,Johnson,william.johnson@example.com,+1 (665) 761-5784,Johnson Hospitality,Indianapolis,Marion County,IN,US,85124,"County_Lead, Hospitality","Pop: 977,000, Seat: Indianapolis",County_Aware_Scraper
James,Martinez,james.martinez@example.com,+1 (371) 825-3567,Martinez Manufacturing,Indianapolis,Marion County,IN,US,38357,"County_Lead, Manufacturing","Pop: 977,000, Seat: Indianapolis",County_Aware_Scraper
Barbara,Williams,barbara.williams@example.com,+1 (232) 787-6771,Williams Healthcare,Indianapolis,Marion County,IN,US,50509,"County_Lead, Healthcare","Pop: 977,000, Seat: Indianapolis",County_Aware_Scraper
Jennifer,Martinez,jennifer.martinez@example.com,+1 (942) 272-1214,Martinez Finance,Indianapolis,Marion County,IN,US,15676,"County_Lead, Finance","Pop: 977,000, Seat: Indianapolis",County_Aware_Scraper
John,Jones,john.jones@example.com,+1 (345) 914-2364,Jones Professional Services,Indianapolis,Marion County,IN,US,13126,"County_Lead, Professional Services","Pop: 977,000, Seat: Indianapolis",County_Aware_Scraper
Charles,Johnson,charles.johnson@example.com,+1 (812) 872-8045,Johnson Technology,Indianapolis,Marion County,IN,US,53952,"County_Lead, Technology","Pop: 977,000, Seat: Indianapolis",County_Aware_Scraper
Thomas,Smith,thomas.smith@example.com,+1 (692) 711-1598,Smith Hospitality,Indianapolis,Marion County,IN,US,79800,"County_Lead, Hospitality","Pop: 977,000, Seat: Indianapolis",County_Aware_Scraper
Sarah,Smith,sarah.smith@example.com,+1 (778) 436-5755,Smith Healthcare,Indianapolis,Marion County,IN,US,45050,"County_Lead, Healthcare","Pop: 977,000, Seat: Indianapolis",County_Aware_Scraper
Susan,Johnson,susan.johnson@example.com,+1 (937) 743-4738,Johnson Real Estate,Indianapolis,Marion County,IN,US,77150,"County_Lead, Real Estate","Pop: 977,000, Seat: Indianapolis",County_Aware_Scraper
Patricia,Davis,patricia.davis@example.com,+1 (837) 154-1097,Davis Professional Services,Kansas City,Jackson County,MO,US,13325,"County_Lead, Professional Services","Pop: 717,000, Seat: Kansas City",County_Aware_Scraper
Richard,Garcia,richard.garcia@example.com,+1 (729) 539-3196,Garcia Real Estate,Kansas City,Jackson County,MO,US,82299,"County_Lead, Real Estate","Pop: 717,000, Seat: Kansas City",County_Aware_Scraper
Karen,Brown,karen.brown@example.com,+1 (989) 840-1320,Brown Technology,Kansas City,Jackson County,MO,US,79170,"County_Lead, Technology","Pop: 717,000, Seat: Kansas City",County_Aware_Scraper
Jennifer,Smith,jennifer.smith@example.com,+1 (269) 345-3920,Smith Healthcare,Kansas City,Jackson County,MO,US,60814,"County_Lead, Healthcare","Pop: 717,000, Seat: Kansas City",County_Aware_Scraper
Jennifer,Miller,jennifer.miller@example.com,+1 (646) 630-7400,Miller Technology,Kansas City,Jackson County,MO,US,19592,"County_Lead, Technology","Pop: 717,000, Seat: Kansas City",County_Aware_Scraper
Linda,Brown,linda.brown@example.com,+1 (918) 183-5524,Brown Professional Services,Kansas City,Jackson County,MO,US,73210,"County_Lead, Professional Services","Pop: 717,000, Seat: Kansas City",County_Aware_Scraper
Barbara,Rodriguez,barbara.rodriguez@example.com,+1 (748) 774-8077,Rodriguez Education,Kansas City,Jackson County,MO,US,43608,"County_Lead, Education","Pop: 717,000, Seat: Kansas City",County_Aware_Scraper
James,Johnson,james.johnson@example.com,+1 (617) 991-5132,Johnson Healthcare,Kansas City,Jackson County,MO,US,15831,"County_Lead, Healthcare","Pop: 717,000, Seat: Kansas City",County_Aware_Scraper
Joseph,Smith,joseph.smith@example.com,+1 (315) 825-6994,Smith Hospitality,Kansas City,Jackson County,MO,US,36281,"County_Lead, Hospitality","Pop: 717,000, Seat: Kansas City",County_Aware_Scraper
Mary,Garcia,mary.garcia@example.com,+1 (673) 901-5238,Garcia Healthcare,Kansas City,Jackson County,MO,US,79104,"County_Lead, Healthcare","Pop: 717,000, Seat: Kansas City",County_Aware_Scraper
Jessica,Brown,jessica.brown@example.com,+1 (930) 730-1154,Brown Manufacturing,Rockville,Montgomery County,MD,US,53015,"County_Lead, Manufacturing","Pop: 1,062,000, Seat: Rockville",County_Aware_Scraper
John,Smith,john.smith@example.com,+1 (511) 893-8717,Smith Construction,Rockville,Montgomery County,MD,US,30697,"County_Lead, Construction","Pop: 1,062,000, Seat: Rockville",County_Aware_Scraper
Michael,Brown,michael.brown@example.com,+1 (910) 219-5107,Brown Finance,Rockville,Montgomery County,MD,US,67841,"County_Lead, Finance","Pop: 1,062,000, Seat: Rockville",County_Aware_Scraper
Robert,Rodriguez,robert.rodriguez@example.com,+1 (307) 726-3724,Rodriguez Healthcare,Rockville,Montgomery County,MD,US,30208,"County_Lead, Healthcare","Pop: 1,062,000, Seat: Rockville",County_Aware_Scraper
Barbara,Davis,barbara.davis@example.com,+1 (284) 458-7983,Davis Real Estate,Rockville,Montgomery County,MD,US,32074,"County_Lead, Real Estate","Pop: 1,062,000, Seat: Rockville",County_Aware_Scraper
Elizabeth,Johnson,elizabeth.johnson@example.com,+1 (799) 159-5940,Johnson Technology,Rockville,Montgomery County,MD,US,65970,"County_Lead, Technology","Pop: 1,062,000, Seat: Rockville",County_Aware_Scraper
Patricia,Miller,patricia.miller@example.com,+1 (972) 187-9953,Miller Manufacturing,Rockville,Montgomery County,MD,US,55711,"County_Lead, Manufacturing","Pop: 1,062,000, Seat: Rockville",County_Aware_Scraper
Richard,Williams,richard.williams@example.com,+1 (364) 236-7731,Williams Healthcare,Rockville,Montgomery County,MD,US,68905,"County_Lead, Healthcare","Pop: 1,062,000, Seat: Rockville",County_Aware_Scraper
James,Davis,james.davis@example.com,+1 (898) 726-9477,Davis Technology,Rockville,Montgomery County,MD,US,89594,"County_Lead, Technology","Pop: 1,062,000, Seat: Rockville",County_Aware_Scraper
Jessica,Martinez,jessica.martinez@example.com,+1 (549) 722-4926,Martinez Professional Services,Rockville,Montgomery County,MD,US,63747,"County_Lead, Professional Services","Pop: 1,062,000, Seat: Rockville",County_Aware_Scraper
Robert,Davis,robert.davis@example.com,+1 (964) 780-2287,Davis Professional Services,Upper Marlboro,Prince Georges County,MD,US,31305,"County_Lead, Professional Services","Pop: 917,000, Seat: Upper Marlboro",County_Aware_Scraper
Karen,Martinez,karen.martinez@example.com,+1 (517) 126-8990,Martinez Manufacturing,Upper Marlboro,Prince Georges County,MD,US,23779,"County_Lead, Manufacturing","Pop: 917,000, Seat: Upper Marlboro",County_Aware_Scraper
Richard,Miller,richard.miller@example.com,+1 (305) 600-6454,Miller Finance,Upper Marlboro,Prince Georges County,MD,US,39455,"County_Lead, Finance","Pop: 917,000, Seat: Upper Marlboro",County_Aware_Scraper
William,Davis,william.davis@example.com,+1 (331) 632-4488,Davis Healthcare,Upper Marlboro,Prince Georges County,MD,US,27291,"County_Lead, Healthcare","Pop: 917,000, Seat: Upper Marlboro",County_Aware_Scraper
Thomas,Williams,thomas.williams@example.com,+1 (946) 910-4271,Williams Real Estate,Upper Marlboro,Prince Georges County,MD,US,76881,"County_Lead, Real Estate","Pop: 917,000, Seat: Upper Marlboro",County_Aware_Scraper
Elizabeth,Williams,elizabeth.williams@example.com,+1 (770) 721-8188,Williams Retail,Upper Marlboro,Prince Georges County,MD,US,57644,"County_Lead, Retail","Pop: 917,000, Seat: Upper Marlboro",County_Aware_Scraper
Michael,Johnson,michael.johnson@example.com,+1 (794) 190-4783,Johnson Healthcare,Upper Marlboro,Prince Georges County,MD,US,46599,"County_Lead, Healthcare","Pop: 917,000, Seat: Upper Marlboro",County_Aware_Scraper
David,Martinez,david.martinez@example.com,+1 (527) 832-9659,Martinez Manufacturing,Upper Marlboro,Prince Georges County,MD,US,83173,"County_Lead, Manufacturing","Pop: 917,000, Seat: Upper Marlboro",County_Aware_Scraper
Karen,Williams,karen.williams@example.com,+1 (429) 216-3507,Williams Real Estate,Upper Marlboro,Prince Georges County,MD,US,89423,"County_Lead, Real Estate","Pop: 917,000, Seat: Upper Marlboro",County_Aware_Scraper
Barbara,Williams,barbara.williams@example.com,+1 (545) 948-7955,Williams Professional Services,Upper Marlboro,Prince Georges County,MD,US,73111,"County_Lead, Professional Services","Pop: 917,000, Seat: Upper Marlboro",County_Aware_Scraper
Barbara,Williams,barbara.williams@example.com,+1 (888) 647-6449,Williams Construction,Milwaukee,Milwaukee County,WI,US,84650,"County_Lead, Construction","Pop: 939,000, Seat: Milwaukee",County_Aware_Scraper
Linda,Johnson,linda.johnson@example.com,+1 (755) 884-4778,Johnson Finance,Milwaukee,Milwaukee County,WI,US,75528,"County_Lead, Finance","Pop: 939,000, Seat: Milwaukee",County_Aware_Scraper
Richard,Smith,richard.smith@example.com,+1 (822) 387-6301,Smith Education,Milwaukee,Milwaukee County,WI,US,91487,"County_Lead, Education","Pop: 939,000, Seat: Milwaukee",County_Aware_Scraper
John,Jones,john.jones@example.com,+1 (675) 937-4847,Jones Professional Services,Milwaukee,Milwaukee County,WI,US,74648,"County_Lead, Professional Services","Pop: 939,000, Seat: Milwaukee",County_Aware_Scraper
Joseph,Brown,joseph.brown@example.com,+1 (900) 972-8940,Brown Professional Services,Milwaukee,Milwaukee County,WI,US,97732,"County_Lead, Professional Services","Pop: 939,000, Seat: Milwaukee",County_Aware_Scraper
David,Smith,david.smith@example.com,+1 (263) 606-8823,Smith Technology,Milwaukee,Milwaukee County,WI,US,36054,"County_Lead, Technology","Pop: 939,000, Seat: Milwaukee",County_Aware_Scraper
Susan,Garcia,susan.garcia@example.com,+1 (911) 475-6715,Garcia Manufacturing,Milwaukee,Milwaukee County,WI,US,92449,"County_Lead, Manufacturing","Pop: 939,000, Seat: Milwaukee",County_Aware_Scraper
Karen,Rodriguez,karen.rodriguez@example.com,+1 (929) 555-6153,Rodriguez Technology,Milwaukee,Milwaukee County,WI,US,20281,"County_Lead, Technology","Pop: 939,000, Seat: Milwaukee",County_Aware_Scraper
Patricia,Jones,patricia.jones@example.com,+1 (311) 176-2257,Jones Technology,Milwaukee,Milwaukee County,WI,US,17667,"County_Lead, Technology","Pop: 939,000, Seat: Milwaukee",County_Aware_Scraper
Karen,Jones,karen.jones@example.com,+1 (312) 596-3877,Jones Professional Services,Milwaukee,Milwaukee County,WI,US,94368,"County_Lead, Professional Services","Pop: 939,000, Seat: Milwaukee",County_Aware_Scraper
Charles,Davis,charles.davis@example.com,+1 (815) 471-9940,Davis Retail,Denver,Denver County,CO,US,28165,"County_Lead, Retail","Pop: 760,000, Seat: Denver",County_Aware_Scraper
Michael,Smith,michael.smith@example.com,+1 (787) 429-9424,Smith Hospitality,Denver,Denver County,CO,US,97833,"County_Lead, Hospitality","Pop: 760,000, Seat: Denver",County_Aware_Scraper
Mary,Martinez,mary.martinez@example.com,+1 (291) 807-1140,Martinez Hospitality,Denver,Denver County,CO,US,43144,"County_Lead, Hospitality","Pop: 760,000, Seat: Denver",County_Aware_Scraper
Mary,Martinez,mary.martinez@example.com,+1 (690) 381-3202,Martinez Professional Services,Denver,Denver County,CO,US,30998,"County_Lead, Professional Services","Pop: 760,000, Seat: Denver",County_Aware_Scraper
Richard,Rodriguez,richard.rodriguez@example.com,+1 (800) 140-2447,Rodriguez Professional Services,Denver,Denver County,CO,US,91698,"County_Lead, Professional Services","Pop: 760,000, Seat: Denver",County_Aware_Scraper
Elizabeth,Davis,elizabeth.davis@example.com,+1 (296) 399-9399,Davis Retail,Denver,Denver County,CO,US,49195,"County_Lead, Retail","Pop: 760,000, Seat: Denver",County_Aware_Scraper
Elizabeth,Brown,elizabeth.brown@example.com,+1 (899) 547-7639,Brown Retail,Denver,Denver County,CO,US,34423,"County_Lead, Retail","Pop: 760,000, Seat: Denver",County_Aware_Scraper
Thomas,Miller,thomas.miller@example.com,+1 (861) 913-4092,Miller Retail,Denver,Denver County,CO,US,64639,"County_Lead, Retail","Pop: 760,000, Seat: Denver",County_Aware_Scraper
Michael,Garcia,michael.garcia@example.com,+1 (201) 451-1228,Garcia Finance,Denver,Denver County,CO,US,23586,"County_Lead, Finance","Pop: 760,000, Seat: Denver",County_Aware_Scraper
Elizabeth,Brown,elizabeth.brown@example.com,+1 (961) 411-5561,Brown Retail,Denver,Denver County,CO,US,66536,"County_Lead, Retail","Pop: 760,000, Seat: Denver",County_Aware_Scraper
David,Martinez,david.martinez@example.com,+1 (800) 359-2033,Martinez Healthcare,Minneapolis,Hennepin County,MN,US,11888,"County_Lead, Healthcare","Pop: 1,268,000, Seat: Minneapolis",County_Aware_Scraper
William,Davis,william.davis@example.com,+1 (932) 522-2554,Davis Construction,Minneapolis,Hennepin County,MN,US,24041,"County_Lead, Construction","Pop: 1,268,000, Seat: Minneapolis",County_Aware_Scraper
David,Jones,david.jones@example.com,+1 (475) 219-3657,Jones Real Estate,Minneapolis,Hennepin County,MN,US,65452,"County_Lead, Real Estate","Pop: 1,268,000, Seat: Minneapolis",County_Aware_Scraper
Joseph,Jones,joseph.jones@example.com,+1 (443) 735-6384,Jones Healthcare,Minneapolis,Hennepin County,MN,US,10330,"County_Lead, Healthcare","Pop: 1,268,000, Seat: Minneapolis",County_Aware_Scraper
Robert,Miller,robert.miller@example.com,+1 (235) 979-8209,Miller Construction,Minneapolis,Hennepin County,MN,US,64275,"County_Lead, Construction","Pop: 1,268,000, Seat: Minneapolis",County_Aware_Scraper
Jessica,Brown,jessica.brown@example.com,+1 (530) 389-3473,Brown Technology,Minneapolis,Hennepin County,MN,US,65347,"County_Lead, Technology","Pop: 1,268,000, Seat: Minneapolis",County_Aware_Scraper
Joseph,Rodriguez,joseph.rodriguez@example.com,+1 (945) 648-5558,Rodriguez Technology,Minneapolis,Hennepin County,MN,US,13775,"County_Lead, Technology","Pop: 1,268,000, Seat: Minneapolis",County_Aware_Scraper
Charles,Jones,charles.jones@example.com,+1 (814) 594-5609,Jones Education,Minneapolis,Hennepin County,MN,US,18026,"County_Lead, Education","Pop: 1,268,000, Seat: Minneapolis",County_Aware_Scraper
Richard,Smith,richard.smith@example.com,+1 (344) 826-6319,Smith Retail,Minneapolis,Hennepin County,MN,US,21874,"County_Lead, Retail","Pop: 1,268,000, Seat: Minneapolis",County_Aware_Scraper
Linda,Johnson,linda.johnson@example.com,+1 (594) 171-7697,Johnson Construction,Minneapolis,Hennepin County,MN,US,23235,"County_Lead, Construction","Pop: 1,268,000, Seat: Minneapolis",County_Aware_Scraper
Barbara,Johnson,barbara.johnson@example.com,+1 (719) 698-2458,Johnson Hospitality,Greenville,Greenville County,SC,US,35659,"County_Lead, Hospitality","Pop: 540,000, Seat: Greenville",County_Aware_Scraper
Barbara,Smith,barbara.smith@example.com,+1 (921) 338-8117,Smith Construction,Greenville,Greenville County,SC,US,53470,"County_Lead, Construction","Pop: 540,000, Seat: Greenville",County_Aware_Scraper
Michael,Smith,michael.smith@example.com,+1 (207) 167-9901,Smith Hospitality,Greenville,Greenville County,SC,US,48729,"County_Lead, Hospitality","Pop: 540,000, Seat: Greenville",County_Aware_Scraper
Richard,Garcia,richard.garcia@example.com,+1 (462) 991-7619,Garcia Hospitality,Greenville,Greenville County,SC,US,54626,"County_Lead, Hospitality","Pop: 540,000, Seat: Greenville",County_Aware_Scraper
Richard,Johnson,richard.johnson@example.com,+1 (755) 548-4766,Johnson Healthcare,Greenville,Greenville County,SC,US,62638,"County_Lead, Healthcare","Pop: 540,000, Seat: Greenville",County_Aware_Scraper
Jessica,Miller,jessica.miller@example.com,+1 (707) 745-3859,Miller Retail,Greenville,Greenville County,SC,US,61956,"County_Lead, Retail","Pop: 540,000, Seat: Greenville",County_Aware_Scraper
Jennifer,Miller,jennifer.miller@example.com,+1 (423) 365-3045,Miller Construction,Greenville,Greenville County,SC,US,93417,"County_Lead, Construction","Pop: 540,000, Seat: Greenville",County_Aware_Scraper
Elizabeth,Williams,elizabeth.williams@example.com,+1 (660) 210-2456,Williams Technology,Greenville,Greenville County,SC,US,29919,"County_Lead, Technology","Pop: 540,000, Seat: Greenville",County_Aware_Scraper
Charles,Garcia,charles.garcia@example.com,+1 (575) 439-3761,Garcia Construction,Greenville,Greenville County,SC,US,23039,"County_Lead, Construction","Pop: 540,000, Seat: Greenville",County_Aware_Scraper
Mary,Rodriguez,mary.rodriguez@example.com,+1 (572) 913-9984,Rodriguez Technology,Greenville,Greenville County,SC,US,47627,"County_Lead, Technology","Pop: 540,000, Seat: Greenville",County_Aware_Scraper
Barbara,Smith,barbara.smith@example.com,+1 (567) 745-8281,Smith Technology,Birmingham,Jefferson County,AL,US,37453,"County_Lead, Technology","Pop: 669,000, Seat: Birmingham",County_Aware_Scraper
Susan,Rodriguez,susan.rodriguez@example.com,+1 (838) 273-7423,Rodriguez Finance,Birmingham,Jefferson County,AL,US,20966,"County_Lead, Finance","Pop: 669,000, Seat: Birmingham",County_Aware_Scraper
Michael,Rodriguez,michael.rodriguez@example.com,+1 (215) 837-3299,Rodriguez Professional Services,Birmingham,Jefferson County,AL,US,96350,"County_Lead, Professional Services","Pop: 669,000, Seat: Birmingham",County_Aware_Scraper
Susan,Garcia,susan.garcia@example.com,+1 (813) 725-5655,Garcia Technology,Birmingham,Jefferson County,AL,US,36900,"County_Lead, Technology","Pop: 669,000, Seat: Birmingham",County_Aware_Scraper
Karen,Rodriguez,karen.rodriguez@example.com,+1 (881) 256-9194,Rodriguez Finance,Birmingham,Jefferson County,AL,US,63369,"County_Lead, Finance","Pop: 669,000, Seat: Birmingham",County_Aware_Scraper
John,Miller,john.miller@example.com,+1 (724) 693-9142,Miller Manufacturing,Birmingham,Jefferson County,AL,US,83520,"County_Lead, Manufacturing","Pop: 669,000, Seat: Birmingham",County_Aware_Scraper
Linda,Jones,linda.jones@example.com,+1 (611) 145-6854,Jones Finance,Birmingham,Jefferson County,AL,US,65975,"County_Lead, Finance","Pop: 669,000, Seat: Birmingham",County_Aware_Scraper
John,Brown,john.brown@example.com,+1 (455) 186-8620,Brown Manufacturing,Birmingham,Jefferson County,AL,US,74291,"County_Lead, Manufacturing","Pop: 669,000, Seat: Birmingham",County_Aware_Scraper
William,Rodriguez,william.rodriguez@example.com,+1 (933) 507-9128,Rodriguez Hospitality,Birmingham,Jefferson County,AL,US,50738,"County_Lead, Hospitality","Pop: 669,000, Seat: Birmingham",County_Aware_Scraper
Robert,Martinez,robert.martinez@example.com,+1 (350) 931-6104,Martinez Manufacturing,Birmingham,Jefferson County,AL,US,70840,"County_Lead, Manufacturing","Pop: 669,000, Seat: Birmingham",County_Aware_Scraper
Karen,Johnson,karen.johnson@example.com,+1 (598) 513-5065,Johnson Hospitality,New Orleans,Orleans Parish,LA,US,60237,"County_Lead, Hospitality","Pop: 384,000, Seat: New Orleans",County_Aware_Scraper
Jennifer,Davis,jennifer.davis@example.com,+1 (722) 260-3227,Davis Hospitality,New Orleans,Orleans Parish,LA,US,23878,"County_Lead, Hospitality","Pop: 384,000, Seat: New Orleans",County_Aware_Scraper
Richard,Rodriguez,richard.rodriguez@example.com,+1 (506) 839-8175,Rodriguez Manufacturing,New Orleans,Orleans Parish,LA,US,78393,"County_Lead, Manufacturing","Pop: 384,000, Seat: New Orleans",County_Aware_Scraper
Linda,Jones,linda.jones@example.com,+1 (553) 222-3491,Jones Finance,New Orleans,Orleans Parish,LA,US,81242,"County_Lead, Finance","Pop: 384,000, Seat: New Orleans",County_Aware_Scraper
John,Miller,john.miller@example.com,+1 (663) 920-6274,Miller Professional Services,New Orleans,Orleans Parish,LA,US,87942,"County_Lead, Professional Services","Pop: 384,000, Seat: New Orleans",County_Aware_Scraper
Sarah,Jones,sarah.jones@example.com,+1 (838) 698-3434,Jones Education,New Orleans,Orleans Parish,LA,US,80162,"County_Lead, Education","Pop: 384,000, Seat: New Orleans",County_Aware_Scraper
Jessica,Martinez,jessica.martinez@example.com,+1 (334) 551-9558,Martinez Construction,New Orleans,Orleans Parish,LA,US,76446,"County_Lead, Construction","Pop: 384,000, Seat: New Orleans",County_Aware_Scraper
John,Williams,john.williams@example.com,+1 (599) 940-9264,Williams Technology,New Orleans,Orleans Parish,LA,US,68059,"County_Lead, Technology","Pop: 384,000, Seat: New Orleans",County_Aware_Scraper
John,Martinez,john.martinez@example.com,+1 (479) 446-2275,Martinez Education,New Orleans,Orleans Parish,LA,US,29177,"County_Lead, Education","Pop: 384,000, Seat: New Orleans",County_Aware_Scraper
Jennifer,Jones,jennifer.jones@example.com,+1 (316) 491-3638,Jones Manufacturing,New Orleans,Orleans Parish,LA,US,15303,"County_Lead, Manufacturing","Pop: 384,000, Seat: New Orleans",County_Aware_Scraper
James,Martinez,james.martinez@example.com,+1 (933) 754-9005,Martinez Hospitality,Louisville,Jefferson County,KY,US,15844,"County_Lead, Hospitality","Pop: 782,000, Seat: Louisville",County_Aware_Scraper
Karen,Brown,karen.brown@example.com,+1 (395) 290-1479,Brown Technology,Louisville,Jefferson County,KY,US,37344,"County_Lead, Technology","Pop: 782,000, Seat: Louisville",County_Aware_Scraper
John,Smith,john.smith@example.com,+1 (367) 994-2378,Smith Finance,Louisville,Jefferson County,KY,US,56593,"County_Lead, Finance","Pop: 782,000, Seat: Louisville",County_Aware_Scraper
Michael,Williams,michael.williams@example.com,+1 (935) 413-4800,Williams Manufacturing,Louisville,Jefferson County,KY,US,22131,"County_Lead, Manufacturing","Pop: 782,000, Seat: Louisville",County_Aware_Scraper
Jennifer,Johnson,jennifer.johnson@example.com,+1 (794) 324-2947,Johnson Professional Services,Louisville,Jefferson County,KY,US,46552,"County_Lead, Professional Services","Pop: 782,000, Seat: Louisville",County_Aware_Scraper
Richard,Brown,richard.brown@example.com,+1 (322) 644-4835,Brown Education,Louisville,Jefferson County,KY,US,14796,"County_Lead, Education","Pop: 782,000, Seat: Louisville",County_Aware_Scraper
James,Rodriguez,james.rodriguez@example.com,+1 (331) 966-2009,Rodriguez Professional Services,Louisville,Jefferson County,KY,US,78940,"County_Lead, Professional Services","Pop: 782,000, Seat: Louisville",County_Aware_Scraper
Charles,Jones,charles.jones@example.com,+1 (502) 897-4075,Jones Manufacturing,Louisville,Jefferson County,KY,US,91884,"County_Lead, Manufacturing","Pop: 782,000, Seat: Louisville",County_Aware_Scraper
Mary,Rodriguez,mary.rodriguez@example.com,+1 (618) 748-2029,Rodriguez Finance,Louisville,Jefferson County,KY,US,90674,"County_Lead, Finance","Pop: 782,000, Seat: Louisville",County_Aware_Scraper
Jessica,Smith,jessica.smith@example.com,+1 (397) 861-9189,Smith Real Estate,Louisville,Jefferson County,KY,US,50319,"County_Lead, Real Estate","Pop: 782,000, Seat: Louisville",County_Aware_Scraper
Jessica,Williams,jessica.williams@example.com,+1 (539) 952-7721,Williams Professional Services,Portland,Multnomah County,OR,US,85429,"County_Lead, Professional Services","Pop: 812,000, Seat: Portland",County_Aware_Scraper
Linda,Jones,linda.jones@example.com,+1 (523) 457-4228,Jones Education,Portland,Multnomah County,OR,US,45800,"County_Lead, Education","Pop: 812,000, Seat: Portland",County_Aware_Scraper
Karen,Williams,karen.williams@example.com,+1 (290) 681-1775,Williams Healthcare,Portland,Multnomah County,OR,US,46301,"County_Lead, Healthcare","Pop: 812,000, Seat: Portland",County_Aware_Scraper
Patricia,Brown,patricia.brown@example.com,+1 (796) 369-7050,Brown Construction,Portland,Multnomah County,OR,US,19602,"County_Lead, Construction","Pop: 812,000, Seat: Portland",County_Aware_Scraper
Barbara,Brown,barbara.brown@example.com,+1 (262) 606-2800,Brown Real Estate,Portland,Multnomah County,OR,US,40681,"County_Lead, Real Estate","Pop: 812,000, Seat: Portland",County_Aware_Scraper
Elizabeth,Miller,elizabeth.miller@example.com,+1 (747) 648-4245,Miller Education,Portland,Multnomah County,OR,US,61431,"County_Lead, Education","Pop: 812,000, Seat: Portland",County_Aware_Scraper
James,Brown,james.brown@example.com,+1 (503) 502-7947,Brown Construction,Portland,Multnomah County,OR,US,20735,"County_Lead, Construction","Pop: 812,000, Seat: Portland",County_Aware_Scraper
Patricia,Garcia,patricia.garcia@example.com,+1 (415) 810-5110,Garcia Retail,Portland,Multnomah County,OR,US,86570,"County_Lead, Retail","Pop: 812,000, Seat: Portland",County_Aware_Scraper
Charles,Rodriguez,charles.rodriguez@example.com,+1 (220) 611-1132,Rodriguez Finance,Portland,Multnomah County,OR,US,96997,"County_Lead, Finance","Pop: 812,000, Seat: Portland",County_Aware_Scraper
Barbara,Johnson,barbara.johnson@example.com,+1 (681) 549-1905,Johnson Real Estate,Portland,Multnomah County,OR,US,74598,"County_Lead, Real Estate","Pop: 812,000, Seat: Portland",County_Aware_Scraper
James,Davis,james.davis@example.com,+1 (519) 602-8160,Davis Real Estate,Oklahoma City,Oklahoma County,OK,US,24173,"County_Lead, Real Estate","Pop: 797,000, Seat: Oklahoma City",County_Aware_Scraper
Michael,Johnson,michael.johnson@example.com,+1 (976) 935-9811,Johnson Professional Services,Oklahoma City,Oklahoma County,OK,US,14624,"County_Lead, Professional Services","Pop: 797,000, Seat: Oklahoma City",County_Aware_Scraper
Susan,Smith,susan.smith@example.com,+1 (671) 182-3218,Smith Professional Services,Oklahoma City,Oklahoma County,OK,US,75117,"County_Lead, Professional Services","Pop: 797,000, Seat: Oklahoma City",County_Aware_Scraper
Elizabeth,Smith,elizabeth.smith@example.com,+1 (252) 579-7523,Smith Retail,Oklahoma City,Oklahoma County,OK,US,16262,"County_Lead, Retail","Pop: 797,000, Seat: Oklahoma City",County_Aware_Scraper
Susan,Garcia,susan.garcia@example.com,+1 (757) 145-3161,Garcia Retail,Oklahoma City,Oklahoma County,OK,US,62347,"County_Lead, Retail","Pop: 797,000, Seat: Oklahoma City",County_Aware_Scraper
William,Smith,william.smith@example.com,+1 (557) 998-6491,Smith Retail,Oklahoma City,Oklahoma County,OK,US,87007,"County_Lead, Retail","Pop: 797,000, Seat: Oklahoma City",County_Aware_Scraper
Sarah,Martinez,sarah.martinez@example.com,+1 (522) 413-1113,Martinez Healthcare,Oklahoma City,Oklahoma County,OK,US,51873,"County_Lead, Healthcare","Pop: 797,000, Seat: Oklahoma City",County_Aware_Scraper
Joseph,Williams,joseph.williams@example.com,+1 (814) 641-9631,Williams Professional Services,Oklahoma City,Oklahoma County,OK,US,35311,"County_Lead, Professional Services","Pop: 797,000, Seat: Oklahoma City",County_Aware_Scraper
Jennifer,Martinez,jennifer.martinez@example.com,+1 (759) 307-1249,Martinez Finance,Oklahoma City,Oklahoma County,OK,US,39529,"County_Lead, Finance","Pop: 797,000, Seat: Oklahoma City",County_Aware_Scraper
Linda,Garcia,linda.garcia@example.com,+1 (416) 409-6222,Garcia Construction,Oklahoma City,Oklahoma County,OK,US,45481,"County_Lead, Construction","Pop: 797,000, Seat: Oklahoma City",County_Aware_Scraper
Susan,Rodriguez,susan.rodriguez@example.com,+1 (239) 132-1000,Rodriguez Finance,Stamford,Fairfield County,CT,US,75900,"County_Lead, Finance","Pop: 959,000, Seat: Bridgeport",County_Aware_Scraper
Thomas,Johnson,thomas.johnson@example.com,+1 (661) 375-3060,Johnson Hospitality,Bridgeport,Fairfield County,CT,US,67843,"County_Lead, Hospitality","Pop: 959,000, Seat: Bridgeport",County_Aware_Scraper
David,Brown,david.brown@example.com,+1 (411) 603-8487,Brown Manufacturing,Stamford,Fairfield County,CT,US,62833,"County_Lead, Manufacturing","Pop: 959,000, Seat: Bridgeport",County_Aware_Scraper
Mary,Brown,mary.brown@example.com,+1 (403) 822-4319,Brown Retail,Stamford,Fairfield County,CT,US,54637,"County_Lead, Retail","Pop: 959,000, Seat: Bridgeport",County_Aware_Scraper
