Client,Type,Rep,System,HW_Maint,Revenue_Tracking,Primary_Contact,Phone,Cell,Tax_Pct,Tax_Pct2,Tax_District,Store_Address,City,State,Zip,Email,Ops_Email,Billing_Email,Notes,Country,Source,Import_Date
Tecnología del Norte,TECH,LG,,NO,,Roberto Rodríguez,+52 (33) 7630-6383,+52 (33) 7630-6383,0.16,,JAL,,Tlaquepaque,JAL,50239,roberto.rodríguez@tecnologíadelnorte.com.mx,,,"Industry: Technology, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,Sofía Ramírez,+52 (271) 9086-7537,+52 (271) 9086-7537,0.16,,VER,,Xalapa,VER,88497,sofía.ramírez@calzadoleón.com.mx,,,"Industry: Manufacturing, State: Veracruz",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,AH,,NO,,Diego Díaz,+52 (662) 9821-6752,+52 (662) 9821-6752,0.16,,SON,,Ciudad Obregón,SON,12558,ddíaz@tecnologíadelnorte.mx,,,"Industry: Technology, State: Sonora",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,LG,,NO,,Guadalupe González,+52 (342) 6697-6231,+52 (342) 6697-6231,0.16,,JAL,,Guadalajara,JAL,81513,guadalupe.gonzález@calzadoleón.com.mx,,,"Industry: Manufacturing, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,AH,,NO,,Diego Díaz,+52 (238) 3668-6469,+52 (238) 3668-6469,0.16,,PUE,,Atlixco,PUE,38488,díaz.diego@petroveracruz.com,,,"Industry: Petroleum, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Roberto García,+52 (646) 3412-2303,+52 (646) 3412-2303,0.16,,BCN,,Tijuana,BCN,46242,roberto.garcía@automotrizpuebla.com.mx,,,"Industry: Automotive, State: Baja California",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,AH,,NO,,Sofía González,+52 (667) 8075-4760,+52 (667) 8075-4760,0.16,,SIN,,Los Mochis,SIN,20024,sofía.gonzález@bancariacentral.com.mx,,,"Industry: Finance, State: Sinaloa",MX,Mexico_Business_Directory,2026-07-14
Tequila Premium,GENERAL,AH,,NO,,Francisco Rodríguez,+52 (686) 5957-6949,+52 (686) 5957-6949,0.16,,BCN,,Ensenada,BCN,63092,francisco.rodríguez@tequilapremium.com.mx,,,"Industry: Beverages, State: Baja California",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,LG,,NO,,Francisco Ortiz,+52 (341) 7504-1108,+52 (341) 7504-1108,0.16,,JAL,,Tlaquepaque,JAL,96004,ortiz.francisco@caféchiapas.com,,,"Industry: Agriculture, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,AH,,NO,,José Gutiérrez,+52 (962) 7983-4710,+52 (962) 7983-4710,0.16,,CHP,,San Cristóbal de las Casas,CHP,25303,jgutiérrez@caféchiapas.mx,,,"Industry: Agriculture, State: Chiapas",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,LG,,NO,,Luis Rivera,+52 (55) 5380-4898,+52 (55) 5380-4898,0.16,,CDMX,,Coyoacán,CDMX,42998,rivera.luis@automotrizpuebla.com,,,"Industry: Automotive, State: Ciudad de México",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,AH,,NO,,Rosa Chávez,+52 (646) 8580-2881,+52 (646) 8580-2881,0.16,,BCN,,Ensenada,BCN,72691,rchávez@tecnologíadelnorte.mx,,,"Industry: Technology, State: Baja California",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Jorge Flores,+52 (428) 8620-6643,+52 (428) 8620-6643,0.16,,GUA,,Guanajuato City,GUA,31922,jorge.flores@turismomaya.com.mx,,,"Industry: Tourism, State: Guanajuato",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,LG,,NO,,Francisco Sánchez,+52 (56) 7332-9516,+52 (56) 7332-9516,0.16,,CDMX,,Iztapalapa,CDMX,73638,fsánchez@tecnologíadelnorte.mx,,,"Industry: Technology, State: Ciudad de México",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Guadalupe Gutiérrez,+52 (646) 9750-6176,+52 (646) 9750-6176,0.16,,BCN,,Mexicali,BCN,91507,guadalupe.gutiérrez@automotrizpuebla.com.mx,,,"Industry: Automotive, State: Baja California",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,LG,,NO,,Carlos Sánchez,+52 (342) 7195-0520,+52 (342) 7195-0520,0.16,,JAL,,Puerto Vallarta,JAL,46324,sánchez.carlos@caféchiapas.com,,,"Industry: Agriculture, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,AH,,NO,,José Flores,+52 (614) 9521-2996,+52 (614) 9521-2996,0.16,,CHH,,Ciudad Juárez,CHH,52711,josé.flores@bancariacentral.com.mx,,,"Industry: Finance, State: Chihuahua",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,LG,,NO,,Carmen Hernández,+52 (55) 6183-6938,+52 (55) 6183-6938,0.16,,CDMX,,Gustavo A. Madero,CDMX,15792,chernández@caféchiapas.mx,,,"Industry: Agriculture, State: Ciudad de México",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,AH,,NO,,Daniel Ramírez,+52 (238) 7201-9847,+52 (238) 7201-9847,0.16,,PUE,,Atlixco,PUE,14384,ramírez.daniel@petroveracruz.com,,,"Industry: Petroleum, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,AH,,NO,,Miguel González,+52 (639) 4615-2220,+52 (639) 4615-2220,0.16,,CHH,,Delicias,CHH,55721,miguel.gonzález@tecnologíadelnorte.com.mx,,,"Industry: Technology, State: Chihuahua",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,AH,,NO,,Rosa Torres,+52 (667) 6330-1003,+52 (667) 6330-1003,0.16,,SIN,,Mazatlán,SIN,49772,torres.rosa@bancariacentral.com,,,"Industry: Finance, State: Sinaloa",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,AH,,NO,,Carlos Hernández,+52 (222) 9552-4060,+52 (222) 9552-4060,0.16,,PUE,,Atlixco,PUE,60520,carlos.hernández@petroveracruz.com.mx,,,"Industry: Petroleum, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Jorge Torres,+52 (963) 9181-7037,+52 (963) 9181-7037,0.16,,CHP,,Tapachula,CHP,65265,torres.jorge@turismomaya.com,,,"Industry: Tourism, State: Chiapas",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,AH,,NO,,Pedro Ortiz,+52 (668) 7026-4332,+52 (668) 7026-4332,0.16,,SIN,,Culiacán,SIN,84015,portiz@bancariacentral.mx,,,"Industry: Finance, State: Sinaloa",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,Fernando Ramírez,+52 (999) 8366-6450,+52 (999) 8366-6450,0.16,,YUC,,Valladolid,YUC,28749,ramírez.fernando@calzadoleón.com,,,"Industry: Manufacturing, State: Yucatán",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Alejandra Ramírez,+52 (477) 4605-8344,+52 (477) 4605-8344,0.16,,GUA,,Celaya,GUA,78274,alejandra.ramírez@automotrizpuebla.com.mx,,,"Industry: Automotive, State: Guanajuato",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Pedro Díaz,+52 (81) 1145-4991,+52 (81) 1145-4991,0.16,,NLE,,Guadalupe,NLE,93782,díaz.pedro@automotrizpuebla.com,,,"Industry: Automotive, State: Nuevo León",MX,Mexico_Business_Directory,2026-07-14
Tequila Premium,GENERAL,AH,,NO,,Roberto Hernández,+52 (667) 7035-8652,+52 (667) 7035-8652,0.16,,SIN,,Los Mochis,SIN,49997,hernández.roberto@tequilapremium.com,,,"Industry: Beverages, State: Sinaloa",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,AH,,NO,,Sofía Sánchez,+52 (238) 3121-6701,+52 (238) 3121-6701,0.16,,PUE,,Atlixco,PUE,84187,sofía.sánchez@bancariacentral.com.mx,,,"Industry: Finance, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,Antonio Sánchez,+52 (231) 8440-4214,+52 (231) 8440-4214,0.16,,PUE,,Tehuacán,PUE,57798,sánchez.antonio@calzadoleón.com,,,"Industry: Manufacturing, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Sofía Morales,+52 (999) 3357-4710,+52 (999) 3357-4710,0.16,,YUC,,Valladolid,YUC,52716,smorales@automotrizpuebla.mx,,,"Industry: Automotive, State: Yucatán",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,LG,,NO,,Daniel Ortiz,+52 (56) 8139-1581,+52 (56) 8139-1581,0.16,,CDMX,,Iztapalapa,CDMX,74051,daniel.ortiz@petroveracruz.com.mx,,,"Industry: Petroleum, State: Ciudad de México",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,AH,,NO,,Antonio Reyes,+52 (991) 6702-3439,+52 (991) 6702-3439,0.16,,YUC,,Progreso,YUC,93033,antonio.reyes@tecnologíadelnorte.com.mx,,,"Industry: Technology, State: Yucatán",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,AH,,NO,,Alejandra Hernández,+52 (669) 4284-5635,+52 (669) 4284-5635,0.16,,SIN,,Mazatlán,SIN,55743,alejandra.hernández@petroveracruz.com.mx,,,"Industry: Petroleum, State: Sinaloa",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,AH,,NO,,Daniel Torres,+52 (656) 2843-5875,+52 (656) 2843-5875,0.16,,CHH,,Ciudad Juárez,CHH,93494,dtorres@tecnologíadelnorte.mx,,,"Industry: Technology, State: Chihuahua",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,Antonio Ramírez,+52 (222) 4423-6834,+52 (222) 4423-6834,0.16,,PUE,,Atlixco,PUE,68739,antonio.ramírez@calzadoleón.com.mx,,,"Industry: Manufacturing, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
Tequila Premium,GENERAL,AH,,NO,,Carmen García,+52 (646) 2241-6746,+52 (646) 2241-6746,0.16,,BCN,,Tijuana,BCN,62886,cgarcía@tequilapremium.mx,,,"Industry: Beverages, State: Baja California",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,LG,,NO,,Rosa Reyes,+52 (342) 8148-7392,+52 (342) 8148-7392,0.16,,JAL,,Tlaquepaque,JAL,69338,rreyes@tecnologíadelnorte.mx,,,"Industry: Technology, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Diego Rodríguez,+52 (238) 9853-8699,+52 (238) 9853-8699,0.16,,PUE,,Atlixco,PUE,23104,diego.rodríguez@automotrizpuebla.com.mx,,,"Industry: Automotive, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Miguel Hernández,+52 (961) 5889-1951,+52 (961) 5889-1951,0.16,,CHP,,Tapachula,CHP,77024,mhernández@turismomaya.mx,,,"Industry: Tourism, State: Chiapas",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Jorge Reyes,+52 (477) 2759-2744,+52 (477) 2759-2744,0.16,,GUA,,León,GUA,28650,reyes.jorge@automotrizpuebla.com,,,"Industry: Automotive, State: Guanajuato",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Antonio López,+52 (231) 3963-0450,+52 (231) 3963-0450,0.16,,PUE,,Puebla City,PUE,25857,antonio.lópez@turismomaya.com.mx,,,"Industry: Tourism, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
Tequila Premium,GENERAL,AH,,NO,,Ana Chávez,+52 (662) 8283-9455,+52 (662) 8283-9455,0.16,,SON,,Ciudad Obregón,SON,51556,achávez@tequilapremium.mx,,,"Industry: Beverages, State: Sonora",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,AH,,NO,,Diego Martínez,+52 (668) 2703-7557,+52 (668) 2703-7557,0.16,,SIN,,Los Mochis,SIN,73962,dmartínez@bancariacentral.mx,,,"Industry: Finance, State: Sinaloa",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Alejandra Morales,+52 (477) 5926-9320,+52 (477) 5926-9320,0.16,,GUA,,León,GUA,11581,alejandra.morales@turismomaya.com.mx,,,"Industry: Tourism, State: Guanajuato",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Carmen Díaz,+52 (81) 7722-2636,+52 (81) 7722-2636,0.16,,NLE,,Guadalupe,NLE,17410,carmen.díaz@turismomaya.com.mx,,,"Industry: Tourism, State: Nuevo León",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,AH,,NO,,Fernando Chávez,+52 (639) 5455-8154,+52 (639) 5455-8154,0.16,,CHH,,Chihuahua City,CHH,82334,fernando.chávez@caféchiapas.com.mx,,,"Industry: Agriculture, State: Chihuahua",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,María González,+52 (646) 9611-0960,+52 (646) 9611-0960,0.16,,BCN,,Mexicali,BCN,65655,gonzález.maría@turismomaya.com,,,"Industry: Tourism, State: Baja California",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,AH,,NO,,Diego López,+52 (667) 3797-0152,+52 (667) 3797-0152,0.16,,SIN,,Los Mochis,SIN,44190,lópez.diego@bancariacentral.com,,,"Industry: Finance, State: Sinaloa",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Ana Flores,+52 (477) 2697-0178,+52 (477) 2697-0178,0.16,,GUA,,Guanajuato City,GUA,20298,flores.ana@automotrizpuebla.com,,,"Industry: Automotive, State: Guanajuato",MX,Mexico_Business_Directory,2026-07-14
Tequila Premium,GENERAL,LG,,NO,,Pedro Morales,+52 (342) 4419-5542,+52 (342) 4419-5542,0.16,,JAL,,Guadalajara,JAL,11441,pmorales@tequilapremium.mx,,,"Industry: Beverages, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Carmen Ortiz,+52 (656) 8667-7639,+52 (656) 8667-7639,0.16,,CHH,,Chihuahua City,CHH,97564,cortiz@turismomaya.mx,,,"Industry: Tourism, State: Chihuahua",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,AH,,NO,,Roberto Díaz,+52 (274) 4730-2193,+52 (274) 4730-2193,0.16,,VER,,Veracruz City,VER,16484,rdíaz@caféchiapas.mx,,,"Industry: Agriculture, State: Veracruz",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,AH,,NO,,Jorge Cruz,+52 (686) 4410-9024,+52 (686) 4410-9024,0.16,,BCN,,Tijuana,BCN,53567,jcruz@caféchiapas.mx,,,"Industry: Agriculture, State: Baja California",MX,Mexico_Business_Directory,2026-07-14
Tequila Premium,GENERAL,AH,,NO,,Alejandra Reyes,+52 (686) 1723-5106,+52 (686) 1723-5106,0.16,,BCN,,Mexicali,BCN,63654,areyes@tequilapremium.mx,,,"Industry: Beverages, State: Baja California",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,LG,,NO,,Alejandra Reyes,+52 (342) 5782-0052,+52 (342) 5782-0052,0.16,,JAL,,Puerto Vallarta,JAL,71983,reyes.alejandra@bancariacentral.com,,,"Industry: Finance, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Francisco Rivera,+52 (271) 4079-7910,+52 (271) 4079-7910,0.16,,VER,,Xalapa,VER,94809,francisco.rivera@turismomaya.com.mx,,,"Industry: Tourism, State: Veracruz",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Francisco Díaz,+52 (614) 9439-9437,+52 (614) 9439-9437,0.16,,CHH,,Chihuahua City,CHH,15908,fdíaz@turismomaya.mx,,,"Industry: Tourism, State: Chihuahua",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,Alejandra Hernández,+52 (667) 8188-1180,+52 (667) 8188-1180,0.16,,SIN,,Culiacán,SIN,40731,hernández.alejandra@calzadoleón.com,,,"Industry: Manufacturing, State: Sinaloa",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,Roberto Ortiz,+52 (961) 1328-4515,+52 (961) 1328-4515,0.16,,CHP,,Tapachula,CHP,81792,ortiz.roberto@calzadoleón.com,,,"Industry: Manufacturing, State: Chiapas",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Juan Cruz,+52 (668) 7187-4614,+52 (668) 7187-4614,0.16,,SIN,,Mazatlán,SIN,14374,cruz.juan@turismomaya.com,,,"Industry: Tourism, State: Sinaloa",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,Pedro Chávez,+52 (642) 8144-2409,+52 (642) 8144-2409,0.16,,SON,,Ciudad Obregón,SON,67707,pchávez@calzadoleón.mx,,,"Industry: Manufacturing, State: Sonora",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,AH,,NO,,Pedro Hernández,+52 (656) 7207-5943,+52 (656) 7207-5943,0.16,,CHH,,Delicias,CHH,97490,hernández.pedro@bancariacentral.com,,,"Industry: Finance, State: Chihuahua",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,LG,,NO,,Alejandra Cruz,+52 (55) 8291-8161,+52 (55) 8291-8161,0.16,,CDMX,,Iztapalapa,CDMX,66616,acruz@tecnologíadelnorte.mx,,,"Industry: Technology, State: Ciudad de México",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,AH,,NO,,Francisco Chávez,+52 (826) 5154-1375,+52 (826) 5154-1375,0.16,,NLE,,San Pedro Garza García,NLE,68231,fchávez@caféchiapas.mx,,,"Industry: Agriculture, State: Nuevo León",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,María García,+52 (667) 2208-2554,+52 (667) 2208-2554,0.16,,SIN,,Mazatlán,SIN,54139,garcía.maría@turismomaya.com,,,"Industry: Tourism, State: Sinaloa",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,AH,,NO,,Fernando Ortiz,+52 (477) 9600-9069,+52 (477) 9600-9069,0.16,,GUA,,Guanajuato City,GUA,44580,fortiz@tecnologíadelnorte.mx,,,"Industry: Technology, State: Guanajuato",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Ana Ramírez,+52 (429) 3885-8350,+52 (429) 3885-8350,0.16,,GUA,,León,GUA,10136,ramírez.ana@turismomaya.com,,,"Industry: Tourism, State: Guanajuato",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,Alejandra Flores,+52 (646) 6966-7542,+52 (646) 6966-7542,0.16,,BCN,,Tijuana,BCN,55126,flores.alejandra@calzadoleón.com,,,"Industry: Manufacturing, State: Baja California",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Ana Gómez,+52 (662) 7364-0490,+52 (662) 7364-0490,0.16,,SON,,Ciudad Obregón,SON,40475,gómez.ana@automotrizpuebla.com,,,"Industry: Automotive, State: Sonora",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,AH,,NO,,Luis Gutiérrez,+52 (428) 9256-6729,+52 (428) 9256-6729,0.16,,GUA,,León,GUA,40018,lgutiérrez@tecnologíadelnorte.mx,,,"Industry: Technology, State: Guanajuato",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,Ana Chávez,+52 (988) 4553-5934,+52 (988) 4553-5934,0.16,,YUC,,Mérida,YUC,20501,chávez.ana@calzadoleón.com,,,"Industry: Manufacturing, State: Yucatán",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,LG,,NO,,Luis Sánchez,+52 (33) 8514-8162,+52 (33) 8514-8162,0.16,,JAL,,Puerto Vallarta,JAL,31414,luis.sánchez@automotrizpuebla.com.mx,,,"Industry: Automotive, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,LG,,NO,,Antonio Cruz,+52 (341) 8103-9461,+52 (341) 8103-9461,0.16,,JAL,,Zapopan,JAL,63756,acruz@bancariacentral.mx,,,"Industry: Finance, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,AH,,NO,,Alejandra González,+52 (614) 7857-4904,+52 (614) 7857-4904,0.16,,CHH,,Chihuahua City,CHH,77081,agonzález@petroveracruz.mx,,,"Industry: Petroleum, State: Chihuahua",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,María Ortiz,+52 (669) 3412-4662,+52 (669) 3412-4662,0.16,,SIN,,Culiacán,SIN,77062,ortiz.maría@calzadoleón.com,,,"Industry: Manufacturing, State: Sinaloa",MX,Mexico_Business_Directory,2026-07-14
Tequila Premium,GENERAL,AH,,NO,,Miguel Rivera,+52 (271) 8190-3428,+52 (271) 8190-3428,0.16,,VER,,Coatzacoalcos,VER,93381,mrivera@tequilapremium.mx,,,"Industry: Beverages, State: Veracruz",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Fernando González,+52 (667) 1406-6983,+52 (667) 1406-6983,0.16,,SIN,,Mazatlán,SIN,95188,fernando.gonzález@turismomaya.com.mx,,,"Industry: Tourism, State: Sinaloa",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,LG,,NO,,Jorge Pérez,+52 (341) 1483-8912,+52 (341) 1483-8912,0.16,,JAL,,Guadalajara,JAL,25465,jorge.pérez@calzadoleón.com.mx,,,"Industry: Manufacturing, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,AH,,NO,,Carmen Flores,+52 (238) 4289-6017,+52 (238) 4289-6017,0.16,,PUE,,Tehuacán,PUE,18563,carmen.flores@petroveracruz.com.mx,,,"Industry: Petroleum, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,LG,,NO,,Sofía Gutiérrez,+52 (342) 9139-4668,+52 (342) 9139-4668,0.16,,JAL,,Tlaquepaque,JAL,51151,gutiérrez.sofía@tecnologíadelnorte.com,,,"Industry: Technology, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Antonio Díaz,+52 (646) 2175-1846,+52 (646) 2175-1846,0.16,,BCN,,Mexicali,BCN,61287,adíaz@turismomaya.mx,,,"Industry: Tourism, State: Baja California",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,José Díaz,+52 (642) 6687-6710,+52 (642) 6687-6710,0.16,,SON,,Ciudad Obregón,SON,96890,jdíaz@calzadoleón.mx,,,"Industry: Manufacturing, State: Sonora",MX,Mexico_Business_Directory,2026-07-14
Tequila Premium,GENERAL,LG,,NO,,Rosa Rivera,+52 (342) 9389-2181,+52 (342) 9389-2181,0.16,,JAL,,Zapopan,JAL,24430,rosa.rivera@tequilapremium.com.mx,,,"Industry: Beverages, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Luis Flores,+52 (991) 2713-3462,+52 (991) 2713-3462,0.16,,YUC,,Mérida,YUC,59394,lflores@turismomaya.mx,,,"Industry: Tourism, State: Yucatán",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,LG,,NO,,Carlos Torres,+52 (342) 7849-4320,+52 (342) 7849-4320,0.16,,JAL,,Tlaquepaque,JAL,96310,carlos.torres@caféchiapas.com.mx,,,"Industry: Agriculture, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,LG,,NO,,Pedro Hernández,+52 (33) 3697-5634,+52 (33) 3697-5634,0.16,,JAL,,Guadalajara,JAL,80692,pedro.hernández@bancariacentral.com.mx,,,"Industry: Finance, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,LG,,NO,,Francisco Díaz,+52 (56) 6035-9379,+52 (56) 6035-9379,0.16,,CDMX,,Gustavo A. Madero,CDMX,68833,francisco.díaz@caféchiapas.com.mx,,,"Industry: Agriculture, State: Ciudad de México",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,LG,,NO,,María Pérez,+52 (341) 3032-4714,+52 (341) 3032-4714,0.16,,JAL,,Tlaquepaque,JAL,50295,maría.pérez@petroveracruz.com.mx,,,"Industry: Petroleum, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,LG,,NO,,José Gutiérrez,+52 (56) 7924-6004,+52 (56) 7924-6004,0.16,,CDMX,,Mexico City,CDMX,37988,gutiérrez.josé@caféchiapas.com,,,"Industry: Agriculture, State: Ciudad de México",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,AH,,NO,,Francisco Torres,+52 (826) 3048-5447,+52 (826) 3048-5447,0.16,,NLE,,San Pedro Garza García,NLE,73696,francisco.torres@tecnologíadelnorte.com.mx,,,"Industry: Technology, State: Nuevo León",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,LG,,NO,,Sofía Sánchez,+52 (341) 2656-9107,+52 (341) 2656-9107,0.16,,JAL,,Guadalajara,JAL,79458,sánchez.sofía@bancariacentral.com,,,"Industry: Finance, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,LG,,NO,,José Rivera,+52 (342) 2214-0868,+52 (342) 2214-0868,0.16,,JAL,,Tlaquepaque,JAL,50262,rivera.josé@turismomaya.com,,,"Industry: Tourism, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,AH,,NO,,Ana Chávez,+52 (991) 4353-0889,+52 (991) 4353-0889,0.16,,YUC,,Valladolid,YUC,77212,achávez@caféchiapas.mx,,,"Industry: Agriculture, State: Yucatán",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Fernando Ramírez,+52 (826) 4466-8300,+52 (826) 4466-8300,0.16,,NLE,,San Pedro Garza García,NLE,78035,fernando.ramírez@automotrizpuebla.com.mx,,,"Industry: Automotive, State: Nuevo León",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,AH,,NO,,Ana Díaz,+52 (662) 2369-5691,+52 (662) 2369-5691,0.16,,SON,,Ciudad Obregón,SON,33394,díaz.ana@tecnologíadelnorte.com,,,"Industry: Technology, State: Sonora",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,AH,,NO,,Francisco García,+52 (271) 8456-8625,+52 (271) 8456-8625,0.16,,VER,,Xalapa,VER,43097,garcía.francisco@bancariacentral.com,,,"Industry: Finance, State: Veracruz",MX,Mexico_Business_Directory,2026-07-14
