Client,Type,Rep,System,HW_Maint,Revenue_Tracking,Primary_Contact,Phone,Cell,Tax_Pct,Tax_Pct2,Tax_District,Store_Address,City,State,Zip,Email,Ops_Email,Billing_Email,Notes,Country,Source,Import_Date
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Nathalie Bouchard,+1 (403) 594-7031,+1 (403) 594-7031,0.13,,AB,,Calgary,AB,T6Y 7C9,bouchard.nathalie@quebecmanufacturing.com,,,"Industry: Manufacturing, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Sarah Chen,+1 (639) 519-4966,+1 (639) 519-4966,0.13,,SK,,Regina,SK,S7E 3H4,schen@mapletechsolutions.ca,,,"Industry: Technology, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Sophie Bouchard,+1 (902) 307-6216,+1 (902) 307-6216,0.13,,NS,,Halifax,NS,B9P 5G1,sophie.bouchard@atlanticfisheries.ca,,,"Industry: Fishing, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Thomas Johnson,+1 (236) 518-1739,+1 (236) 518-1739,0.13,,BC,,Richmond,BC,V6M 1B3,tjohnson@atlanticfisheries.ca,,,"Industry: Fishing, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Sarah Chen,+1 (506) 661-8815,+1 (506) 661-8815,0.13,,NB,,Saint John,NB,E2R 8B3,schen@pacificsoftwareinc.ca,,,"Industry: Technology, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,William Fortin,+1 (778) 945-4535,+1 (778) 945-4535,0.13,,BC,,Victoria,BC,V1A 1U6,william.fortin@atlanticfisheries.ca,,,"Industry: Fishing, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Christopher MacDonald,+1 (902) 774-7132,+1 (902) 774-7132,0.13,,NS,,Dartmouth,NS,B1L 1E0,christopher.macdonald@mapletechsolutions.ca,,,"Industry: Technology, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,James Brown,+1 (902) 797-4203,+1 (902) 797-4203,0.13,,NS,,Sydney,NS,B1H 1Y1,jbrown@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Sarah Lee,+1 (506) 250-9395,+1 (506) 250-9395,0.13,,NB,,Saint John,NB,E1C 2U8,sarah.lee@northernminingcorp.ca,,,"Industry: Mining, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Isabelle Murphy,+1 (778) 811-2111,+1 (778) 811-2111,0.13,,BC,,Victoria,BC,V0U 9L2,isabelle.murphy@atlanticfisheries.ca,,,"Industry: Fishing, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Michael Murphy,+1 (306) 439-4272,+1 (306) 439-4272,0.13,,SK,,Prince Albert,SK,S6J 3P0,michael.murphy@atlanticfisheries.ca,,,"Industry: Fishing, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Olivia Tremblay,+1 (506) 866-9796,+1 (506) 866-9796,0.13,,NB,,Moncton,NB,E6L 5H5,tremblay.olivia@northernminingcorp.com,,,"Industry: Mining, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Nathalie Johnson,+1 (431) 509-4461,+1 (431) 509-4461,0.13,,MB,,Brandon,MB,R4P 3G9,nathalie.johnson@mapletechsolutions.ca,,,"Industry: Technology, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Anne Murphy,+1 (902) 285-4445,+1 (902) 285-4445,0.13,,NS,,Halifax,NS,B4N 7J7,amurphy@northernminingcorp.ca,,,"Industry: Mining, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Isabelle Johnson,+1 (778) 319-6080,+1 (778) 319-6080,0.13,,BC,,Surrey,BC,V9Y 2N3,johnson.isabelle@northernminingcorp.com,,,"Industry: Mining, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Sarah Wilson,+1 (604) 958-8844,+1 (604) 958-8844,0.13,,BC,,Victoria,BC,V0L 4S8,wilson.sarah@prairieagricultureco.com,,,"Industry: Agriculture, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Julie Gagné,+1 (306) 842-8892,+1 (306) 842-8892,0.13,,SK,,Prince Albert,SK,S0T 6E8,gagné.julie@atlanticfisheries.com,,,"Industry: Fishing, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Anne Davis,+1 (902) 706-7724,+1 (902) 706-7724,0.13,,NS,,Sydney,NS,B9T 3H0,adavis@quebecmanufacturing.ca,,,"Industry: Manufacturing, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Catherine Chen,+1 (587) 548-4937,+1 (587) 548-4937,0.13,,AB,,Calgary,AB,T8H 9C2,cchen@atlanticfisheries.ca,,,"Industry: Fishing, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,James Morin,+1 (438) 769-8209,+1 (438) 769-8209,0.13,,QC,,Gatineau,QC,H2B 2V5,morin.james@atlanticfisheries.com,,,"Industry: Fishing, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Christopher O'Brien,+1 (639) 389-6023,+1 (639) 389-6023,0.13,,SK,,Saskatoon,SK,S7S 7C4,o'brien.christopher@prairieagricultureco.com,,,"Industry: Agriculture, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Nathalie O'Brien,+1 (450) 706-1952,+1 (450) 706-1952,0.13,,QC,,Quebec City,QC,J7U 9E8,nathalie.o'brien@northernminingcorp.ca,,,"Industry: Mining, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Christopher Bouchard,+1 (902) 293-5831,+1 (902) 293-5831,0.13,,NS,,Halifax,NS,B0R 9V9,christopher.bouchard@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Robert Fortin,+1 (403) 652-4633,+1 (403) 652-4633,0.13,,AB,,Red Deer,AB,T5J 9G7,fortin.robert@atlanticfisheries.com,,,"Industry: Fishing, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Thomas Morin,+1 (431) 507-1510,+1 (431) 507-1510,0.13,,MB,,Steinbach,MB,R8U 5V1,tmorin@atlanticfisheries.ca,,,"Industry: Fishing, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Isabelle Bouchard,+1 (579) 317-9144,+1 (579) 317-9144,0.13,,QC,,Montreal,QC,G3Y 2C9,ibouchard@northernminingcorp.ca,,,"Industry: Mining, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Sophie Johnson,+1 (236) 943-6359,+1 (236) 943-6359,0.13,,BC,,Richmond,BC,V1L 6Y6,sjohnson@mapletechsolutions.ca,,,"Industry: Technology, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,William Lee,+1 (604) 535-6155,+1 (604) 535-6155,0.13,,BC,,Victoria,BC,V2L 5B2,william.lee@mapletechsolutions.ca,,,"Industry: Technology, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Jean Tremblay,+1 (902) 757-3535,+1 (902) 757-3535,0.13,,NS,,Halifax,NS,B8P 2B6,jean.tremblay@atlanticfisheries.ca,,,"Industry: Fishing, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Robert Roy,+1 (506) 863-6733,+1 (506) 863-6733,0.13,,NB,,Saint John,NB,E6R 8W6,rroy@northernminingcorp.ca,,,"Industry: Mining, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Anne Gagnon,+1 (204) 322-2032,+1 (204) 322-2032,0.13,,MB,,Winnipeg,MB,R6T 5J2,anne.gagnon@mapletechsolutions.ca,,,"Industry: Technology, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Thomas Morin,+1 (506) 657-5097,+1 (506) 657-5097,0.13,,NB,,Fredericton,NB,E5H 9J5,morin.thomas@quebecmanufacturing.com,,,"Industry: Manufacturing, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Julie Morin,+1 (450) 976-5652,+1 (450) 976-5652,0.13,,QC,,Montreal,QC,G9L 4K6,morin.julie@atlanticfisheries.com,,,"Industry: Fishing, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,David Morin,+1 (778) 943-7978,+1 (778) 943-7978,0.13,,BC,,Richmond,BC,V1P 2B1,david.morin@prairieagricultureco.ca,,,"Industry: Agriculture, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Isabelle Brown,+1 (236) 590-3559,+1 (236) 590-3559,0.13,,BC,,Richmond,BC,V3T 4S1,ibrown@prairieagricultureco.ca,,,"Industry: Agriculture, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Emma Chen,+1 (506) 703-2967,+1 (506) 703-2967,0.13,,NB,,Moncton,NB,E3P 7U6,chen.emma@atlanticfisheries.com,,,"Industry: Fishing, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Thomas Tremblay,+1 (506) 355-4826,+1 (506) 355-4826,0.13,,NB,,Moncton,NB,E8U 9X1,thomas.tremblay@quebecmanufacturing.ca,,,"Industry: Manufacturing, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Julie Roy,+1 (431) 213-3050,+1 (431) 213-3050,0.13,,MB,,Brandon,MB,R0H 1X2,roy.julie@atlanticfisheries.com,,,"Industry: Fishing, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,David Roy,+1 (403) 285-1366,+1 (403) 285-1366,0.13,,AB,,Calgary,AB,T6H 0C7,roy.david@pacificsoftwareinc.com,,,"Industry: Technology, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Daniel MacDonald,+1 (403) 470-6280,+1 (403) 470-6280,0.13,,AB,,Red Deer,AB,T9R 7S2,dmacdonald@mapletechsolutions.ca,,,"Industry: Technology, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Marie Côté,+1 (403) 433-6117,+1 (403) 433-6117,0.13,,AB,,Lethbridge,AB,T2J 9C1,côté.marie@prairieagricultureco.com,,,"Industry: Agriculture, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Pierre Tremblay,+1 (647) 632-7695,+1 (647) 632-7695,0.13,,ON,,Markham,ON,K7A 9F0,tremblay.pierre@quebecmanufacturing.com,,,"Industry: Manufacturing, Province: Ontario",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Isabelle Côté,+1 (514) 475-8148,+1 (514) 475-8148,0.13,,QC,,Quebec City,QC,J7H 2F2,isabelle.côté@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Sophie Johnson,+1 (514) 681-4161,+1 (514) 681-4161,0.13,,QC,,Laval,QC,H9E 8M0,johnson.sophie@prairieagricultureco.com,,,"Industry: Agriculture, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Nathalie Roy,+1 (437) 359-6578,+1 (437) 359-6578,0.13,,ON,,Brampton,ON,P3S 3U4,nathalie.roy@mapletechsolutions.ca,,,"Industry: Technology, Province: Ontario",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,William Johnson,+1 (437) 674-9960,+1 (437) 674-9960,0.13,,ON,,Markham,ON,M9H 9L0,johnson.william@quebecmanufacturing.com,,,"Industry: Manufacturing, Province: Ontario",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Pierre Smith,+1 (579) 537-8970,+1 (579) 537-8970,0.13,,QC,,Gatineau,QC,G8X 6L1,pierre.smith@prairieagricultureco.ca,,,"Industry: Agriculture, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Michael O'Brien,+1 (506) 581-1461,+1 (506) 581-1461,0.13,,NB,,Saint John,NB,E3B 1E6,o'brien.michael@mapletechsolutions.com,,,"Industry: Technology, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Julie Chen,+1 (450) 400-2938,+1 (450) 400-2938,0.13,,QC,,Quebec City,QC,G9A 7G6,julie.chen@prairieagricultureco.ca,,,"Industry: Agriculture, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Jean Fortin,+1 (902) 502-7187,+1 (902) 502-7187,0.13,,NS,,Halifax,NS,B3C 5K7,fortin.jean@mapletechsolutions.com,,,"Industry: Technology, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Michael Tremblay,+1 (204) 879-9555,+1 (204) 879-9555,0.13,,MB,,Winnipeg,MB,R7Y 4N8,tremblay.michael@quebecmanufacturing.com,,,"Industry: Manufacturing, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Olivia Brown,+1 (204) 981-9626,+1 (204) 981-9626,0.13,,MB,,Brandon,MB,R9P 5P7,olivia.brown@northernminingcorp.ca,,,"Industry: Mining, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Robert Chen,+1 (306) 940-2705,+1 (306) 940-2705,0.13,,SK,,Saskatoon,SK,S2L 2T7,rchen@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Anne Lee,+1 (416) 785-6663,+1 (416) 785-6663,0.13,,ON,,Markham,ON,K0F 8D5,lee.anne@atlanticfisheries.com,,,"Industry: Fishing, Province: Ontario",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Pierre Côté,+1 (403) 219-5279,+1 (403) 219-5279,0.13,,AB,,Lethbridge,AB,T7Z 8V5,pcôté@prairieagricultureco.ca,,,"Industry: Agriculture, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Thomas Lee,+1 (403) 775-4721,+1 (403) 775-4721,0.13,,AB,,Red Deer,AB,T6D 8J1,tlee@northernminingcorp.ca,,,"Industry: Mining, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Jean Smith,+1 (579) 678-9503,+1 (579) 678-9503,0.13,,QC,,Montreal,QC,H8V 6M9,smith.jean@quebecmanufacturing.com,,,"Industry: Manufacturing, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Pierre Smith,+1 (204) 696-6852,+1 (204) 696-6852,0.13,,MB,,Brandon,MB,R9V 3Y2,psmith@prairieagricultureco.ca,,,"Industry: Agriculture, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Julie Wilson,+1 (431) 907-8802,+1 (431) 907-8802,0.13,,MB,,Brandon,MB,R4B 5S3,julie.wilson@northernminingcorp.ca,,,"Industry: Mining, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Nathalie Chen,+1 (431) 426-3632,+1 (431) 426-3632,0.13,,MB,,Winnipeg,MB,R8M 4A0,chen.nathalie@pacificsoftwareinc.com,,,"Industry: Technology, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Pierre MacDonald,+1 (639) 613-7388,+1 (639) 613-7388,0.13,,SK,,Regina,SK,S8M 1A9,macdonald.pierre@mapletechsolutions.com,,,"Industry: Technology, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Daniel Chen,+1 (604) 583-1214,+1 (604) 583-1214,0.13,,BC,,Victoria,BC,V8D 4J3,chen.daniel@mapletechsolutions.com,,,"Industry: Technology, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Anne Wilson,+1 (780) 448-6508,+1 (780) 448-6508,0.13,,AB,,Lethbridge,AB,T4B 3K7,wilson.anne@pacificsoftwareinc.com,,,"Industry: Technology, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Thomas Gagnon,+1 (639) 240-3371,+1 (639) 240-3371,0.13,,SK,,Saskatoon,SK,S1F 0C8,thomas.gagnon@northernminingcorp.ca,,,"Industry: Mining, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Sarah Gagné,+1 (450) 547-7104,+1 (450) 547-7104,0.13,,QC,,Laval,QC,G1Y 9B3,gagné.sarah@mapletechsolutions.com,,,"Industry: Technology, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,James Gauthier,+1 (236) 259-8576,+1 (236) 259-8576,0.13,,BC,,Richmond,BC,V9W 1E4,james.gauthier@atlanticfisheries.ca,,,"Industry: Fishing, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,David O'Brien,+1 (639) 460-3957,+1 (639) 460-3957,0.13,,SK,,Regina,SK,S3Y 6W5,do'brien@northernminingcorp.ca,,,"Industry: Mining, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Robert Gagné,+1 (450) 403-5287,+1 (450) 403-5287,0.13,,QC,,Gatineau,QC,J0K 4M4,rgagné@mapletechsolutions.ca,,,"Industry: Technology, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Emma Lavoie,+1 (306) 927-3577,+1 (306) 927-3577,0.13,,SK,,Prince Albert,SK,S9F 8C4,lavoie.emma@northernminingcorp.com,,,"Industry: Mining, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,James Chen,+1 (587) 277-7668,+1 (587) 277-7668,0.13,,AB,,Edmonton,AB,T8Y 4J1,chen.james@quebecmanufacturing.com,,,"Industry: Manufacturing, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Christopher Gagné,+1 (506) 318-4408,+1 (506) 318-4408,0.13,,NB,,Fredericton,NB,E6B 1E5,gagné.christopher@prairieagricultureco.com,,,"Industry: Agriculture, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Thomas Tremblay,+1 (587) 468-9100,+1 (587) 468-9100,0.13,,AB,,Red Deer,AB,T9C 9S9,thomas.tremblay@northernminingcorp.ca,,,"Industry: Mining, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Catherine Chen,+1 (604) 474-6699,+1 (604) 474-6699,0.13,,BC,,Victoria,BC,V5S 4D9,cchen@prairieagricultureco.ca,,,"Industry: Agriculture, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,William Gagnon,+1 (514) 990-4509,+1 (514) 990-4509,0.13,,QC,,Gatineau,QC,H9Z 3M3,gagnon.william@mapletechsolutions.com,,,"Industry: Technology, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Catherine Bouchard,+1 (639) 379-4873,+1 (639) 379-4873,0.13,,SK,,Prince Albert,SK,S0D 9Z8,bouchard.catherine@atlanticfisheries.com,,,"Industry: Fishing, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Nathalie Wilson,+1 (587) 524-7737,+1 (587) 524-7737,0.13,,AB,,Calgary,AB,T9X 0H0,nathalie.wilson@mapletechsolutions.ca,,,"Industry: Technology, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Robert Tremblay,+1 (236) 517-8475,+1 (236) 517-8475,0.13,,BC,,Burnaby,BC,V4U 6T7,robert.tremblay@northernminingcorp.ca,,,"Industry: Mining, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Thomas Lavoie,+1 (416) 353-8431,+1 (416) 353-8431,0.13,,ON,,Hamilton,ON,N7W 6Y2,tlavoie@atlanticfisheries.ca,,,"Industry: Fishing, Province: Ontario",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Thomas Gagné,+1 (306) 750-4905,+1 (306) 750-4905,0.13,,SK,,Prince Albert,SK,S2X 6A7,tgagné@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Sarah Murphy,+1 (450) 915-6313,+1 (450) 915-6313,0.13,,QC,,Quebec City,QC,G1V 5S3,murphy.sarah@pacificsoftwareinc.com,,,"Industry: Technology, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Anne Fortin,+1 (204) 467-5578,+1 (204) 467-5578,0.13,,MB,,Brandon,MB,R9R 0C2,fortin.anne@mapletechsolutions.com,,,"Industry: Technology, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Anne Lavoie,+1 (416) 871-8796,+1 (416) 871-8796,0.13,,ON,,Mississauga,ON,P1B 4T4,alavoie@prairieagricultureco.ca,,,"Industry: Agriculture, Province: Ontario",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Anne MacDonald,+1 (450) 418-6336,+1 (450) 418-6336,0.13,,QC,,Laval,QC,J0L 3W5,macdonald.anne@pacificsoftwareinc.com,,,"Industry: Technology, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Isabelle Wilson,+1 (780) 694-3689,+1 (780) 694-3689,0.13,,AB,,Lethbridge,AB,T0J 4L3,isabelle.wilson@northernminingcorp.ca,,,"Industry: Mining, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Sarah O'Brien,+1 (579) 492-8847,+1 (579) 492-8847,0.13,,QC,,Quebec City,QC,H7B 4V2,so'brien@mapletechsolutions.ca,,,"Industry: Technology, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,James Lee,+1 (514) 808-1112,+1 (514) 808-1112,0.13,,QC,,Montreal,QC,J7C 1K9,jlee@atlanticfisheries.ca,,,"Industry: Fishing, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Nathalie Gagné,+1 (639) 662-1335,+1 (639) 662-1335,0.13,,SK,,Saskatoon,SK,S2L 7L6,nathalie.gagné@atlanticfisheries.ca,,,"Industry: Fishing, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Michael Wilson,+1 (778) 363-9919,+1 (778) 363-9919,0.13,,BC,,Burnaby,BC,V1G 0V5,wilson.michael@quebecmanufacturing.com,,,"Industry: Manufacturing, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Christopher Chen,+1 (343) 658-4938,+1 (343) 658-4938,0.13,,ON,,Mississauga,ON,P5T 7R2,cchen@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Ontario",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Jean Bouchard,+1 (639) 374-6419,+1 (639) 374-6419,0.13,,SK,,Saskatoon,SK,S1Z 0H6,jbouchard@northernminingcorp.ca,,,"Industry: Mining, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Marie Côté,+1 (902) 669-1500,+1 (902) 669-1500,0.13,,NS,,Dartmouth,NS,B3D 3Y3,côté.marie@northernminingcorp.com,,,"Industry: Mining, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,David Côté,+1 (306) 445-7582,+1 (306) 445-7582,0.13,,SK,,Regina,SK,S6V 9L5,david.côté@northernminingcorp.ca,,,"Industry: Mining, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Anne Gagnon,+1 (780) 427-3595,+1 (780) 427-3595,0.13,,AB,,Lethbridge,AB,T9T 2Z4,agagnon@mapletechsolutions.ca,,,"Industry: Technology, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Emma Murphy,+1 (204) 913-6790,+1 (204) 913-6790,0.13,,MB,,Winnipeg,MB,R5L 2B1,emurphy@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,David Murphy,+1 (639) 790-7659,+1 (639) 790-7659,0.13,,SK,,Prince Albert,SK,S3W 9N3,dmurphy@northernminingcorp.ca,,,"Industry: Mining, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Marie Smith,+1 (306) 646-7956,+1 (306) 646-7956,0.13,,SK,,Saskatoon,SK,S9J 9P8,msmith@quebecmanufacturing.ca,,,"Industry: Manufacturing, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
