First Name,Last Name,Email,Phone,Company,City,State,Tags,Notes,Source
,,,(213) 369-8268,Italian 514,San Diego,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 947-1857,Chinese 38,San Diego,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(916) 330-4512,Chinese 210,San Diego,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 345-7122,Chinese 862,San Diego,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(559) 766-4407,Chinese 600,San Diego,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 466-1682,Chinese 189,San Diego,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 795-3717,Thai 923,San Diego,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 977-6572,Thai 120,San Diego,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 146-5572,Thai 387,San Diego,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(408) 983-8619,Thai 948,San Diego,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 858-8875,Thai 262,San Diego,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 121-6119,Restaurant 461,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(916) 325-8618,Restaurant 404,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 820-9696,Restaurant 960,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(408) 345-9512,Restaurant 980,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(559) 824-6649,Restaurant 609,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(559) 332-7349,Cafe 731,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(916) 347-8838,Cafe 352,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(415) 711-2876,Cafe 536,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(415) 624-5854,Cafe 931,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 565-6043,Cafe 477,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 210-8139,Taqueria 74,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(408) 745-2462,Taqueria 975,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(916) 387-2984,Taqueria 101,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(408) 812-7382,Taqueria 682,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 968-2516,Taqueria 473,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(408) 787-3879,Burger 672,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 715-6771,Burger 833,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(559) 820-7130,Burger 463,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(916) 205-9271,Burger 673,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 217-1060,Burger 211,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 457-8933,Diner 40,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 366-9589,Diner 579,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 306-9797,Diner 113,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(619) 148-1442,Diner 270,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 492-3289,Diner 594,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 625-2546,Breakfast 64,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 314-3938,Breakfast 648,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 396-6086,Breakfast 456,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(559) 749-2224,Breakfast 69,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(619) 332-9510,Breakfast 643,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(559) 162-2124,Mexican 399,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(408) 556-8341,Mexican 597,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 766-9279,Mexican 167,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 720-5445,Mexican 874,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 478-8925,Mexican 175,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 602-9706,Italian 112,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 287-1227,Italian 129,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(408) 289-7366,Italian 883,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 336-2830,Italian 245,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(559) 718-2557,Italian 293,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 598-8665,Chinese 125,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 955-3762,Chinese 312,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 742-2093,Chinese 564,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 691-8650,Chinese 746,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 416-1739,Chinese 897,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(916) 952-3908,Thai 362,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 427-8766,Thai 553,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(916) 952-9188,Thai 687,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 276-5688,Thai 189,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 318-2659,Thai 307,San Jose,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 342-8373,Restaurant 834,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 538-8107,Restaurant 384,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 984-9791,Restaurant 566,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(408) 713-8964,Restaurant 187,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(916) 717-4301,Restaurant 466,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 340-8429,Cafe 643,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(408) 193-5298,Cafe 183,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(916) 977-6645,Cafe 601,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(415) 265-8059,Cafe 70,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 465-5177,Cafe 196,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 919-6530,Taqueria 369,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 247-7177,Taqueria 614,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 857-2658,Taqueria 742,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 863-7547,Taqueria 918,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(415) 343-1116,Taqueria 156,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 498-5759,Burger 176,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(415) 680-1008,Burger 785,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(916) 428-3188,Burger 414,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 480-5656,Burger 428,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 614-6580,Burger 705,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 220-8840,Diner 828,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 483-1857,Diner 620,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 818-3249,Diner 42,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 464-8034,Diner 674,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 778-7401,Diner 570,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(916) 245-3123,Breakfast 213,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 540-8524,Breakfast 660,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(916) 406-5892,Breakfast 982,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(408) 856-8340,Breakfast 515,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 358-6516,Breakfast 734,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(559) 440-3301,Mexican 205,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(415) 100-8990,Mexican 476,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(415) 881-9233,Mexican 477,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 694-5176,Mexican 859,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 952-9186,Mexican 134,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 593-6670,Italian 604,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(408) 549-1514,Italian 507,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(559) 142-2432,Italian 326,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(559) 355-8805,Italian 224,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 872-7167,Italian 30,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 420-5246,Chinese 580,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 330-2840,Chinese 408,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 279-1181,Chinese 468,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 920-6584,Chinese 57,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(559) 606-8816,Chinese 757,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 124-5183,Thai 303,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(415) 739-1855,Thai 672,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 635-4296,Thai 193,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 710-8621,Thai 904,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(559) 852-9027,Thai 788,San Francisco,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 584-2767,Restaurant 468,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 857-2888,Restaurant 108,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(916) 143-5823,Restaurant 610,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 445-1924,Restaurant 489,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 306-7821,Restaurant 885,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(559) 756-4801,Cafe 919,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(916) 735-8726,Cafe 925,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 643-8964,Cafe 212,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 582-9641,Cafe 997,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(408) 418-6057,Cafe 972,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 417-5624,Taqueria 812,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(559) 451-5063,Taqueria 175,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 201-8689,Taqueria 293,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 199-3230,Taqueria 907,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(415) 743-8882,Taqueria 896,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(916) 318-2653,Burger 268,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 293-9452,Burger 606,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 654-2275,Burger 674,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(559) 949-8318,Burger 15,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 958-1312,Burger 442,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(415) 909-2627,Diner 122,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 661-4693,Diner 285,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 563-6463,Diner 375,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 376-2308,Diner 581,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 117-5124,Diner 33,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 856-8085,Breakfast 502,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 411-6973,Breakfast 208,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(415) 617-6620,Breakfast 922,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(415) 979-1552,Breakfast 173,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(916) 688-7428,Breakfast 299,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(415) 512-5043,Mexican 263,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 461-9787,Mexican 327,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 925-7238,Mexican 142,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 541-8413,Mexican 871,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(408) 687-9656,Mexican 63,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 153-3552,Italian 587,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 739-3284,Italian 49,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 593-1641,Italian 582,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 728-9940,Italian 368,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(415) 413-2363,Italian 723,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(916) 486-3935,Chinese 956,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(559) 306-7583,Chinese 876,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 412-1818,Chinese 165,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 482-3183,Chinese 311,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(415) 477-8141,Chinese 860,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 482-3134,Thai 910,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(916) 988-8914,Thai 991,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 856-4071,Thai 587,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 577-9942,Thai 792,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 286-5668,Thai 150,Fresno,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 420-3568,Restaurant 183,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(916) 843-7254,Restaurant 363,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(559) 605-9868,Restaurant 919,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 188-5245,Restaurant 947,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 908-6647,Restaurant 731,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 147-1644,Cafe 769,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 965-9295,Cafe 491,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 781-1688,Cafe 306,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(916) 780-4354,Cafe 845,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 801-4891,Cafe 96,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(559) 485-5775,Taqueria 991,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 461-3595,Taqueria 114,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 109-9853,Taqueria 76,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 781-7488,Taqueria 984,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 110-7325,Taqueria 772,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 444-7769,Burger 959,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 107-7737,Burger 70,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 710-6125,Burger 162,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(916) 522-8781,Burger 268,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(415) 897-1923,Burger 705,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 318-9668,Diner 883,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 785-5512,Diner 904,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 334-4244,Diner 343,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 931-3302,Diner 559,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 654-6860,Diner 362,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 486-1831,Breakfast 604,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(559) 425-9668,Breakfast 223,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 789-3103,Breakfast 474,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(408) 694-3492,Breakfast 250,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 116-6384,Breakfast 994,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(415) 846-4655,Mexican 26,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 895-3753,Mexican 434,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(619) 358-7482,Mexican 111,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 343-1133,Mexican 314,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(415) 923-2163,Mexican 812,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 674-5528,Italian 150,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 818-1615,Italian 166,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 543-9652,Italian 199,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(559) 810-3676,Italian 461,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 656-3140,Italian 457,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 764-9530,Chinese 248,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 635-9592,Chinese 835,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 469-6716,Chinese 611,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(415) 676-4706,Chinese 587,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(619) 333-4435,Chinese 320,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(408) 809-3431,Thai 151,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 669-7297,Thai 188,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(619) 578-2751,Thai 778,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 820-9632,Thai 411,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(415) 986-1430,Thai 538,Sacramento,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(213) 490-9002,Restaurant 440,Long Beach,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(415) 702-8407,Restaurant 40,Long Beach,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(916) 787-9022,Restaurant 522,Long Beach,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(916) 598-5714,Restaurant 197,Long Beach,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
,,,(213) 129-5400,Restaurant 355,Long Beach,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(408) 592-2573,Cafe 114,Long Beach,CA,"CA_Lead, Business","Filing Date: , Status: Active",CA_Secretary_of_State
,,,(916) 621-9696,Cafe 304,Long Beach,CA,"CA_Lead, Business","Filing Date: , Status: Inactive",CA_Secretary_of_State
