id,company_name,contact_name,email,phone,address,city,county,state,zip,business_type,priority,source,tags,scraped_at,pos_system,estimated_volume,notes
TN-WIL-0039,Franklin Kitchen,Joseph Garcia,franklinki@franklinkitchen.com,+1 (901) 880-5329,2674 Main St,Franklin,Williamson,TN,37239,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463610,Clover,Medium,"Population: 261,137"
TN-WIL-0040,Franklin Kitchen,Jennifer Martinez,franklinki@gmail.com,+1 (901) 653-2177,8540 Main St,Franklin,Williamson,TN,37653,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463617,Square,High,"Population: 261,137"
TN-WIL-0041,Franklin Grill,John Lopez,info@franklingrill.com,+1 (423) 914-7418,3514 Main St,Franklin,Williamson,TN,38059,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463625,Clover,Low,"Population: 261,137"
TN-WIL-0042,Franklin Bar & Grill,Richard Davis,franklinba@gmail.com,+1 (615) 562-3608,8606 Main St,Franklin,Williamson,TN,37898,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463634,Toast,Medium,"Population: 261,137"
TN-WIL-0043,Franklin Bistro,Jennifer Martinez,info@franklinbistro.com,+1 (731) 172-9710,5707 Main St,Franklin,Williamson,TN,37121,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463645,,Medium,"Population: 261,137"
TN-WIL-0044,Franklin Eatery,James Lopez,info@franklineatery.com,+1 (731) 216-5520,7463 Main St,Franklin,Williamson,TN,37408,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463655,,Low,"Population: 261,137"
TN-WIL-0045,Franklin Coffee Co,Barbara Smith,franklinco@franklincoffeec.com,+1 (629) 900-9150,1478 Main St,Franklin,Williamson,TN,37171,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Cafe",2026-04-29T20:55:45.463663,Square,High,"Population: 261,137"
TN-WIL-0046,Franklin Kitchen,Patricia Miller,info@franklinkitchen.com,+1 (423) 920-2083,4395 Main St,Franklin,Williamson,TN,37749,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463671,,High,"Population: 261,137"
TN-WIL-0047,Franklin Pub,Robert Wilson,info@franklinpub.com,+1 (865) 868-6925,8391 Main St,Franklin,Williamson,TN,38474,Bar,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Bar",2026-04-29T20:55:45.463678,,Low,"Population: 261,137"
TN-WIL-0048,Franklin Grill,Jennifer Lopez,info@franklingrill.com,+1 (615) 886-6363,2396 Main St,Franklin,Williamson,TN,38269,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463686,,Low,"Population: 261,137"
TN-WIL-0049,Franklin Bar & Grill,Susan Garcia,info@franklinbarandg.com,+1 (731) 892-5161,6960 Main St,Franklin,Williamson,TN,38241,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463697,Square,Low,"Population: 261,137"
TN-WIL-0050,Franklin Grill,William Gonzalez,info@franklingrill.com,+1 (629) 537-7220,3005 Main St,Franklin,Williamson,TN,38397,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463705,,Low,"Population: 261,137"
TN-WIL-0051,Franklin Grill,Mary Johnson,info@franklingrill.com,+1 (901) 626-4945,3359 Main St,Franklin,Williamson,TN,38424,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463712,,Medium,"Population: 261,137"
TN-WIL-0052,Franklin Coffee Co,Jessica Hernandez,info@franklincoffeec.com,+1 (615) 986-8801,2218 Main St,Franklin,Williamson,TN,37057,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Cafe",2026-04-29T20:55:45.463723,,Medium,"Population: 261,137"
TN-WIL-0053,Franklin Eatery,Susan Jones,info@franklineatery.com,+1 (901) 789-3551,6936 Main St,Franklin,Williamson,TN,37619,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463733,,Low,"Population: 261,137"
TN-WIL-0054,Franklin Grill,Patricia Davis,info@franklingrill.com,+1 (629) 923-1187,6817 Main St,Franklin,Williamson,TN,38322,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463740,,Low,"Population: 261,137"
TN-WIL-0055,Franklin Grill,David Lopez,franklingr@yahoo.com,+1 (931) 475-9333,723 Main St,Franklin,Williamson,TN,38454,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463749,,High,"Population: 261,137"
TN-WIL-0056,Franklin Pub,Barbara Martinez,info@franklinpub.com,+1 (423) 512-3179,6729 Main St,Franklin,Williamson,TN,37450,Bar,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Bar",2026-04-29T20:55:45.463757,,Medium,"Population: 261,137"
TN-WIL-0057,Franklin Eatery,William Anderson,info@franklineatery.com,+1 (901) 982-8139,1066 Main St,Franklin,Williamson,TN,37084,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463764,,High,"Population: 261,137"
TN-WIL-0058,Franklin Kitchen,David Williams,franklinki@outlook.com,+1 (901) 843-8951,8606 Main St,Franklin,Williamson,TN,37251,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463772,,Medium,"Population: 261,137"
TN-WIL-0059,Franklin Bistro,Robert Wilson,franklinbi@yahoo.com,+1 (731) 581-8640,6316 Main St,Franklin,Williamson,TN,37398,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463779,,Low,"Population: 261,137"
TN-WIL-0060,Franklin Eatery,William Davis,info@franklineatery.com,+1 (629) 801-9088,2820 Main St,Franklin,Williamson,TN,37650,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463790,,Medium,"Population: 261,137"
TN-WIL-0061,Franklin Bar & Grill,James Brown,info@franklinbarandg.com,+1 (731) 922-2732,3606 Main St,Franklin,Williamson,TN,38406,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463798,,Low,"Population: 261,137"
TN-WIL-0062,Franklin Pub,James Miller,franklinpu@gmail.com,+1 (423) 159-7162,5851 Main St,Franklin,Williamson,TN,37927,Bar,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Bar",2026-04-29T20:55:45.463806,Clover,High,"Population: 261,137"
TN-WIL-0063,Franklin Eatery,David Rodriguez,info@franklineatery.com,+1 (629) 480-4626,546 Main St,Franklin,Williamson,TN,37219,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463816,Clover,Medium,"Population: 261,137"
TN-WIL-0064,Franklin Pub,Patricia Johnson,franklinpu@yahoo.com,+1 (615) 799-3161,7550 Main St,Franklin,Williamson,TN,37760,Bar,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Bar",2026-04-29T20:55:45.463824,Clover,Medium,"Population: 261,137"
TN-WIL-0065,Franklin Kitchen,Michael Jones,info@franklinkitchen.com,+1 (931) 920-3241,6582 Main St,Franklin,Williamson,TN,37262,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463832,,High,"Population: 261,137"
TN-WIL-0066,Franklin Bar & Grill,Elizabeth Miller,franklinba@gmail.com,+1 (615) 933-7080,4808 Main St,Franklin,Williamson,TN,37434,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463843,,Medium,"Population: 261,137"
TN-WIL-0067,Franklin Cafe,Michael Brown,info@franklincafe.com,+1 (731) 434-5676,3076 Main St,Franklin,Williamson,TN,37241,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Cafe",2026-04-29T20:55:45.463850,,Low,"Population: 261,137"
TN-WIL-0068,Franklin Bistro,Patricia Rodriguez,info@franklinbistro.com,+1 (615) 936-5642,5256 Main St,Franklin,Williamson,TN,37516,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463861,,Medium,"Population: 261,137"
TN-WIL-0069,Franklin Pub,Elizabeth Johnson,franklinpu@franklinpub.com,+1 (931) 649-2243,5200 Main St,Franklin,Williamson,TN,37440,Bar,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Bar",2026-04-29T20:55:45.463869,,Low,"Population: 261,137"
TN-WIL-0070,Franklin Bar & Grill,William Lopez,info@franklinbarandg.com,+1 (931) 453-3188,9925 Main St,Franklin,Williamson,TN,37131,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463877,,Medium,"Population: 261,137"
TN-WIL-0071,Franklin Bistro,Robert Lopez,info@franklinbistro.com,+1 (731) 291-5934,6752 Main St,Franklin,Williamson,TN,38159,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463884,Aloha,Low,"Population: 261,137"
TN-WIL-0072,Franklin Coffee Co,Linda Anderson,info@franklincoffeec.com,+1 (901) 379-2865,8021 Main St,Franklin,Williamson,TN,38101,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Cafe",2026-04-29T20:55:45.463895,,Low,"Population: 261,137"
TN-WIL-0073,Franklin Kitchen,Robert Hernandez,info@franklinkitchen.com,+1 (865) 605-6976,1244 Main St,Franklin,Williamson,TN,37064,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Williamson,Restaurant",2026-04-29T20:55:45.463905,,Low,"Population: 261,137"
TN-MON-0000,Clarksville Coffee Co,David Miller,clarksvill@outlook.com,+1 (931) 631-6104,5149 Main St,Clarksville,Montgomery,TN,38045,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Cafe",2026-04-29T20:55:45.463918,,Low,"Population: 215,190"
TN-MON-0001,Clarksville Coffee Co,Susan Miller,info@clarksvillecoff.com,+1 (931) 452-4305,8340 Main St,Clarksville,Montgomery,TN,38232,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Cafe",2026-04-29T20:55:45.463926,Clover,Low,"Population: 215,190"
TN-MON-0002,Clarksville Pub,James Martinez,info@clarksvillepub.com,+1 (423) 577-4442,2997 Main St,Clarksville,Montgomery,TN,37465,Bar,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Bar",2026-04-29T20:55:45.463934,,Low,"Population: 215,190"
TN-MON-0003,Clarksville Eatery,Mary Johnson,clarksvill@gmail.com,+1 (931) 138-9899,4883 Main St,Clarksville,Montgomery,TN,37157,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.463947,Aloha,Medium,"Population: 215,190"
TN-MON-0004,Clarksville Grill,Michael Wilson,info@clarksvillegril.com,+1 (865) 737-1322,3996 Main St,Clarksville,Montgomery,TN,37488,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.463956,Square,Medium,"Population: 215,190"
TN-MON-0005,Clarksville Eatery,Jessica Martinez,info@clarksvilleeate.com,+1 (731) 758-4441,232 Main St,Clarksville,Montgomery,TN,37227,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.463971,Square,High,"Population: 215,190"
TN-MON-0006,Clarksville Bar & Grill,Jennifer Garcia,info@clarksvillebara.com,+1 (629) 689-7579,5888 Main St,Clarksville,Montgomery,TN,37304,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.463986,,Medium,"Population: 215,190"
TN-MON-0007,Clarksville Bar & Grill,John Williams,info@clarksvillebara.com,+1 (423) 567-1068,9018 Main St,Clarksville,Montgomery,TN,38481,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.463997,,Medium,"Population: 215,190"
TN-MON-0008,Clarksville Bar & Grill,Jessica Miller,clarksvill@yahoo.com,+1 (931) 267-2685,5235 Main St,Clarksville,Montgomery,TN,38456,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464014,Clover,Medium,"Population: 215,190"
TN-MON-0009,Clarksville Bar & Grill,John Anderson,info@clarksvillebara.com,+1 (865) 198-8018,3714 Main St,Clarksville,Montgomery,TN,37857,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464030,Square,High,"Population: 215,190"
TN-MON-0010,Clarksville Bistro,Susan Rodriguez,info@clarksvillebist.com,+1 (423) 146-1839,6444 Main St,Clarksville,Montgomery,TN,37179,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464039,,Medium,"Population: 215,190"
TN-MON-0011,Clarksville Coffee Co,Susan Martinez,info@clarksvillecoff.com,+1 (901) 459-4449,3669 Main St,Clarksville,Montgomery,TN,38340,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Cafe",2026-04-29T20:55:45.464048,,Low,"Population: 215,190"
TN-MON-0012,Clarksville Pub,Richard Davis,info@clarksvillepub.com,+1 (615) 336-6643,5325 Main St,Clarksville,Montgomery,TN,37559,Bar,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Bar",2026-04-29T20:55:45.464059,Clover,High,"Population: 215,190"
TN-MON-0013,Clarksville Kitchen,Joseph Davis,clarksvill@clarksvillekitc.com,+1 (865) 372-6555,6294 Main St,Clarksville,Montgomery,TN,38331,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464068,,Medium,"Population: 215,190"
TN-MON-0014,Clarksville Grill,Richard Wilson,clarksvill@yahoo.com,+1 (423) 266-1013,8053 Main St,Clarksville,Montgomery,TN,37028,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464085,Aloha,High,"Population: 215,190"
TN-MON-0015,Clarksville Cafe,Jessica Brown,info@clarksvillecafe.com,+1 (901) 872-3481,8973 Main St,Clarksville,Montgomery,TN,37779,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Cafe",2026-04-29T20:55:45.464095,Clover,High,"Population: 215,190"
TN-MON-0016,Clarksville Bistro,William Davis,info@clarksvillebist.com,+1 (865) 125-5877,5874 Main St,Clarksville,Montgomery,TN,38085,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464103,,Low,"Population: 215,190"
TN-MON-0017,Clarksville Kitchen,Mary Davis,clarksvill@yahoo.com,+1 (931) 430-6173,7327 Main St,Clarksville,Montgomery,TN,37677,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464116,,Low,"Population: 215,190"
TN-MON-0018,Clarksville Cafe,Jennifer Rodriguez,info@clarksvillecafe.com,+1 (423) 863-8123,6346 Main St,Clarksville,Montgomery,TN,37798,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Cafe",2026-04-29T20:55:45.464127,Clover,High,"Population: 215,190"
TN-MON-0019,Clarksville Cafe,Linda Williams,info@clarksvillecafe.com,+1 (423) 622-2901,9401 Main St,Clarksville,Montgomery,TN,38015,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Cafe",2026-04-29T20:55:45.464138,,Medium,"Population: 215,190"
TN-MON-0020,Clarksville Cafe,Susan Williams,clarksvill@gmail.com,+1 (731) 696-3892,131 Main St,Clarksville,Montgomery,TN,37861,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Cafe",2026-04-29T20:55:45.464150,,Medium,"Population: 215,190"
TN-MON-0021,Clarksville Cafe,Elizabeth Wilson,clarksvill@outlook.com,+1 (901) 715-1583,2998 Main St,Clarksville,Montgomery,TN,37343,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Cafe",2026-04-29T20:55:45.464159,Square,Medium,"Population: 215,190"
TN-MON-0022,Clarksville Bar & Grill,Elizabeth Hernandez,info@clarksvillebara.com,+1 (615) 326-1831,6975 Main St,Clarksville,Montgomery,TN,37454,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464168,,High,"Population: 215,190"
TN-MON-0023,Clarksville Cafe,William Smith,clarksvill@clarksvillecafe.com,+1 (731) 959-7595,8347 Main St,Clarksville,Montgomery,TN,37885,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Cafe",2026-04-29T20:55:45.464176,,High,"Population: 215,190"
TN-MON-0024,Clarksville Bar & Grill,David Johnson,clarksvill@yahoo.com,+1 (931) 375-2785,8473 Main St,Clarksville,Montgomery,TN,37418,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464185,,High,"Population: 215,190"
TN-MON-0025,Clarksville Cafe,David Miller,clarksvill@gmail.com,+1 (629) 459-1032,399 Main St,Clarksville,Montgomery,TN,37413,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Cafe",2026-04-29T20:55:45.464193,Clover,Medium,"Population: 215,190"
TN-MON-0026,Clarksville Eatery,Richard Smith,info@clarksvilleeate.com,+1 (901) 787-6536,3216 Main St,Clarksville,Montgomery,TN,37522,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464201,,Medium,"Population: 215,190"
TN-MON-0027,Clarksville Bar & Grill,Joseph Martinez,clarksvill@outlook.com,+1 (865) 308-7700,4533 Main St,Clarksville,Montgomery,TN,37247,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464210,Square,High,"Population: 215,190"
TN-MON-0028,Clarksville Kitchen,Robert Williams,info@clarksvillekitc.com,+1 (901) 550-9706,8974 Main St,Clarksville,Montgomery,TN,37635,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464218,,High,"Population: 215,190"
TN-MON-0029,Clarksville Cafe,Linda Hernandez,info@clarksvillecafe.com,+1 (731) 971-7009,6107 Main St,Clarksville,Montgomery,TN,37866,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Cafe",2026-04-29T20:55:45.464232,,High,"Population: 215,190"
TN-MON-0030,Clarksville Coffee Co,William Brown,info@clarksvillecoff.com,+1 (901) 948-1572,368 Main St,Clarksville,Montgomery,TN,38131,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Cafe",2026-04-29T20:55:45.464241,Square,High,"Population: 215,190"
TN-MON-0031,Clarksville Cafe,Michael Smith,info@clarksvillecafe.com,+1 (423) 619-2272,4387 Main St,Clarksville,Montgomery,TN,37265,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Cafe",2026-04-29T20:55:45.464249,,Low,"Population: 215,190"
TN-MON-0032,Clarksville Bar & Grill,Michael Wilson,info@clarksvillebara.com,+1 (931) 101-6126,2695 Main St,Clarksville,Montgomery,TN,38195,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464258,,High,"Population: 215,190"
TN-MON-0033,Clarksville Bistro,David Brown,info@clarksvillebist.com,+1 (629) 977-9092,6225 Main St,Clarksville,Montgomery,TN,38218,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464266,Toast,Low,"Population: 215,190"
TN-MON-0034,Clarksville Eatery,Barbara Wilson,info@clarksvilleeate.com,+1 (731) 325-7184,670 Main St,Clarksville,Montgomery,TN,38128,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464274,,High,"Population: 215,190"
TN-MON-0035,Clarksville Bar & Grill,Jennifer Hernandez,clarksvill@yahoo.com,+1 (865) 425-4049,8131 Main St,Clarksville,Montgomery,TN,38204,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464282,Toast,Low,"Population: 215,190"
TN-MON-0036,Clarksville Eatery,David Smith,info@clarksvilleeate.com,+1 (629) 189-7096,1422 Main St,Clarksville,Montgomery,TN,37063,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464291,,Medium,"Population: 215,190"
TN-MON-0037,Clarksville Grill,Linda Brown,info@clarksvillegril.com,+1 (629) 653-3806,1089 Main St,Clarksville,Montgomery,TN,38054,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464302,Toast,Medium,"Population: 215,190"
TN-MON-0038,Clarksville Pub,Susan Hernandez,info@clarksvillepub.com,+1 (931) 498-1751,7723 Main St,Clarksville,Montgomery,TN,37383,Bar,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Bar",2026-04-29T20:55:45.464314,,High,"Population: 215,190"
TN-MON-0039,Clarksville Coffee Co,Mary Martinez,info@clarksvillecoff.com,+1 (423) 148-9368,4705 Main St,Clarksville,Montgomery,TN,37422,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Cafe",2026-04-29T20:55:45.464326,,High,"Population: 215,190"
TN-MON-0040,Clarksville Coffee Co,William Martinez,info@clarksvillecoff.com,+1 (931) 885-6460,4174 Main St,Clarksville,Montgomery,TN,38462,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Cafe",2026-04-29T20:55:45.464334,Clover,Low,"Population: 215,190"
TN-MON-0041,Clarksville Bar & Grill,John Davis,info@clarksvillebara.com,+1 (615) 782-6643,9067 Main St,Clarksville,Montgomery,TN,37133,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464343,,Low,"Population: 215,190"
TN-MON-0042,Clarksville Pub,Barbara Garcia,clarksvill@clarksvillepub.com,+1 (901) 139-4217,5758 Main St,Clarksville,Montgomery,TN,37368,Bar,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Bar",2026-04-29T20:55:45.464351,Square,High,"Population: 215,190"
TN-MON-0043,Clarksville Bar & Grill,Joseph Gonzalez,info@clarksvillebara.com,+1 (423) 220-4740,2410 Main St,Clarksville,Montgomery,TN,38439,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464361,,Low,"Population: 215,190"
TN-MON-0044,Clarksville Pub,Jessica Martinez,clarksvill@gmail.com,+1 (423) 574-4758,3337 Main St,Clarksville,Montgomery,TN,37684,Bar,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Bar",2026-04-29T20:55:45.464371,,Medium,"Population: 215,190"
TN-MON-0045,Clarksville Cafe,Susan Jones,info@clarksvillecafe.com,+1 (865) 407-7508,3543 Main St,Clarksville,Montgomery,TN,37046,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Cafe",2026-04-29T20:55:45.464380,,High,"Population: 215,190"
TN-MON-0046,Clarksville Bar & Grill,Richard Martinez,info@clarksvillebara.com,+1 (731) 164-9236,1045 Main St,Clarksville,Montgomery,TN,37296,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464388,,Low,"Population: 215,190"
TN-MON-0047,Clarksville Kitchen,Richard Rodriguez,info@clarksvillekitc.com,+1 (865) 159-7465,5617 Main St,Clarksville,Montgomery,TN,38265,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464440,,Low,"Population: 215,190"
TN-MON-0048,Clarksville Eatery,Patricia Johnson,info@clarksvilleeate.com,+1 (901) 767-1883,9381 Main St,Clarksville,Montgomery,TN,37983,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464451,,High,"Population: 215,190"
TN-MON-0049,Clarksville Eatery,Linda Smith,info@clarksvilleeate.com,+1 (629) 887-8296,7678 Main St,Clarksville,Montgomery,TN,37062,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464463,,Low,"Population: 215,190"
TN-MON-0050,Clarksville Kitchen,David Smith,info@clarksvillekitc.com,+1 (865) 664-8558,3154 Main St,Clarksville,Montgomery,TN,38293,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464473,,Low,"Population: 215,190"
TN-MON-0051,Clarksville Pub,Barbara Williams,info@clarksvillepub.com,+1 (615) 111-7275,9448 Main St,Clarksville,Montgomery,TN,37004,Bar,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Bar",2026-04-29T20:55:45.464482,,Low,"Population: 215,190"
TN-MON-0052,Clarksville Kitchen,Robert Jones,clarksvill@gmail.com,+1 (423) 349-7201,6313 Main St,Clarksville,Montgomery,TN,37899,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464490,,Medium,"Population: 215,190"
TN-MON-0053,Clarksville Bar & Grill,Patricia Jones,clarksvill@outlook.com,+1 (629) 898-5772,6379 Main St,Clarksville,Montgomery,TN,37694,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464499,Clover,Medium,"Population: 215,190"
TN-MON-0054,Clarksville Kitchen,Joseph Brown,clarksvill@yahoo.com,+1 (423) 574-6407,1280 Main St,Clarksville,Montgomery,TN,37190,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464508,,High,"Population: 215,190"
TN-MON-0055,Clarksville Bistro,Susan Brown,clarksvill@outlook.com,+1 (731) 881-7917,5868 Main St,Clarksville,Montgomery,TN,37715,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464520,,High,"Population: 215,190"
TN-MON-0056,Clarksville Grill,Michael Miller,info@clarksvillegril.com,+1 (931) 202-8168,5184 Main St,Clarksville,Montgomery,TN,37537,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464534,,Medium,"Population: 215,190"
TN-MON-0057,Clarksville Bar & Grill,Jessica Jones,clarksvill@gmail.com,+1 (865) 248-7624,3963 Main St,Clarksville,Montgomery,TN,38057,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464544,Clover,High,"Population: 215,190"
TN-MON-0058,Clarksville Eatery,Patricia Williams,info@clarksvilleeate.com,+1 (865) 864-8139,3848 Main St,Clarksville,Montgomery,TN,38255,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Restaurant",2026-04-29T20:55:45.464774,,Low,"Population: 215,190"
TN-MON-0059,Clarksville Cafe,Jessica Rodriguez,clarksvill@outlook.com,+1 (629) 875-9627,306 Main St,Clarksville,Montgomery,TN,38372,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Montgomery,Cafe",2026-04-29T20:55:45.464797,,High,"Population: 215,190"
