full_name,first_name,last_name,email,phone,brokerage,city,state,metro_area,license_number,license_state,years_experience,transactions_12mo,sales_volume,cream_fit_score,priority,priority_tier,rating,source,source_url,scraped_at
Dorothy Martin,Dorothy,Martin,martin.d@aol.com,(912) 821-1905,Redfin,Louisville,KY,Louisville,KY820210,KY,1,35,7875000,76,B,B,4.8,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Scott Bailey,Scott,Bailey,scottbailey8@aol.com,(804) 563-3495,JLL,Chattanooga,TN,Chattanooga,TN566729,TN,3,10,3200000,79,C,C,3.2,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Edward Johnson,Edward,Johnson,edward_johnson@homesmart.com,(503) 340-2084,Better Homes and Gardens Real Estate,Salt Lake City,UT,Salt Lake City,UT816373,UT,7,12,6000000,78,B,B,4.0,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Karen Sanders,Karen,Sanders,karen_sanders@century21.com,(850) 770-9205,CBRE,Orlando,FL,Orlando,FL239500,FL,3,15,6000000,88,B,B,3.5,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Kenneth Bennett,Kenneth,Bennett,kbennett@outlook.com,(206) 617-9491,Weichert Realtors,Indianapolis,IN,Indianapolis,IN970910,IN,4,28,6720000,79,B,B,3.9,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Carol Jones,Carol,Jones,caroljones@sothebysrealty.com,(919) 246-3980,Compass,Shreveport,LA,Shreveport,LA271594,LA,8,3,690000,68,C,C,4.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Ashley Reed,Ashley,Reed,reedashley@gmail.com,(334) 926-7920,JPMorgan Real Estate,Knoxville,TN,Knoxville,TN319634,TN,2,3,960000,60,C,C,3.5,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Ronald Torres,Ronald,Torres,ronald.torres@compass.com,(619) 846-5210,HomeSmart,Charleston,SC,Charleston,SC476623,SC,8,6,1740000,78,C,C,4.7,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Dennis Chavez,Dennis,Chavez,dennis_chavez@weichert.com,(515) 998-4204,Keller Williams,Boise,ID,Boise,ID633371,ID,7,8,3800000,89,C,C,4.4,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Catherine Ortiz,Catherine,Ortiz,catherineortiz71@century21.com,(479) 797-1196,HomeSmart,Columbus,OH,Columbus,OH643143,OH,2,8,2000000,66,B,B,4.7,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Catherine Clark,Catherine,Clark,catherine.clark@remax.com,(702) 670-6938,CBRE,Chicago,IL,Chicago,IL754528,IL,12,35,10500000,97,A,A,3.2,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Susan Martin,Susan,Martin,susan.martin@hotmail.com,(412) 976-3875,Windermere Real Estate,Fort Collins,CO,Fort Collins,CO422338,CO,3,6,3300000,71,C,C,4.7,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Thomas White,Thomas,White,whitethomas@sothebysrealty.com,(912) 657-7746,Corcoran Global Living,Savannah,GA,Savannah,GA218289,GA,5,6,1950000,67,C,C,3.7,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Jason Jackson,Jason,Jackson,jjackson@remax.com,(704) 575-1462,RE/MAX,San Jose,CA,San Jose,CA778714,CA,2,60,45000000,95,A,A,4.5,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Nicholas Rodriguez,Nicholas,Rodriguez,nrodriguez@weichert.com,(313) 852-4704,Keller Williams,Philadelphia,PA,Philadelphia,PA906662,PA,6,60,17400000,88,A,A,4.1,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Kevin Thompson,Kevin,Thompson,kevinthompson@yahoo.com,(214) 397-3258,ERA Real Estate,Montgomery,AL,Montgomery,AL498687,AL,3,10,2200000,72,C,C,3.2,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Eric Ross,Eric,Ross,eric_ross@exp.com,(202) 296-2511,Compass,San Francisco,CA,San Francisco,CA655873,CA,4,30,22500000,83,A,A,3.6,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Samantha Clark,Samantha,Clark,clarksamantha@century21.com,(210) 492-2560,Independent Agent,San Jose,CA,San Jose,CA635644,CA,5,16,12000000,89,A,A,3.1,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Matthew Campbell,Matthew,Campbell,campbell.m@coldwellbanker.com,(205) 962-5990,JPMorgan Real Estate,San Francisco,CA,San Francisco,CA859238,CA,10,12,9000000,84,A,A,3.8,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Carolyn Sanchez,Carolyn,Sanchez,carolynsanchez@exp.com,(215) 638-3573,ERA Real Estate,San Diego,CA,San Diego,CA368354,CA,15,16,12000000,92,A,A,4.4,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Richard Baker,Richard,Baker,richard.baker@homesmart.com,(214) 376-2242,Weichert Realtors,Baltimore,MD,Baltimore,MD287938,MD,4,8,3400000,60,B,B,3.8,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Laura Reyes,Laura,Reyes,lreyes@century21.com,(865) 997-9039,Coldwell Banker,Chicago,IL,Chicago,IL827914,IL,7,16,4800000,91,A,A,3.3,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
David Nelson,David,Nelson,dnelson@homesmart.com,(216) 643-5233,Independent Agent,Birmingham,AL,Birmingham,AL430392,AL,5,8,1760000,64,B,B,4.2,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Larry Lopez,Larry,Lopez,larrylopez@compass.com,(901) 374-5886,Century 21,Mobile,AL,Mobile,AL982995,AL,5,20,4400000,87,C,C,4.7,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Brenda Price,Brenda,Price,brendaprice89@kw.com,(303) 551-9961,RE/MAX,Detroit,MI,Detroit,MI947647,MI,2,22,6050000,73,B,B,4.8,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Deborah Moore,Deborah,Moore,deborah.moore@homesmart.com,(702) 699-7599,Century 21,Little Rock,AR,Little Rock,AR554038,AR,4,12,2340000,72,C,C,3.4,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Dennis Baker,Dennis,Baker,dennisbaker@yahoo.com,(850) 348-3257,Independent Agent,Fresno,CA,Fresno,CA406918,CA,3,18,13500000,69,B,B,4.6,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Charles Sanchez,Charles,Sanchez,charlessanchez@realtor.com,(585) 676-8321,HomeSmart,San Jose,CA,San Jose,CA982153,CA,10,30,22500000,82,A,A,4.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Dennis Evans,Dennis,Evans,dennisevans@gmail.com,(210) 315-5242,JPMorgan Real Estate,Buffalo,NY,Buffalo,NY397312,NY,3,12,10200000,80,B,B,3.8,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Carolyn Hernandez,Carolyn,Hernandez,carolyn.hernandez@aol.com,(615) 294-6658,Coldwell Banker,Boise,ID,Boise,ID545906,ID,3,28,13300000,71,C,C,3.8,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Scott White,Scott,White,scott_white@weichert.com,(313) 528-7018,ERA Real Estate,Jackson,MS,Jackson,MS587717,MS,5,20,3600000,86,C,C,3.6,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Mark King,Mark,King,mark.king@gmail.com,(208) 307-2252,Zillow Premier Agent,Memphis,TN,Memphis,TN338159,TN,5,4,1280000,72,B,B,3.6,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
James Castillo,James,Castillo,james_castillo@weichert.com,(336) 328-1653,Better Homes and Gardens Real Estate,Chattanooga,TN,Chattanooga,TN530897,TN,8,10,3200000,77,C,C,3.7,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Eric Parker,Eric,Parker,ericparker@weichert.com,(719) 762-2838,JPMorgan Real Estate,Baltimore,MD,Baltimore,MD384421,MD,10,35,14875000,87,B,B,4.8,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
William Morgan,William,Morgan,morgan.w@outlook.com,(813) 586-4626,ERA Real Estate,Reno,NV,Reno,NV971420,NV,6,20,8500000,83,C,C,4.2,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Sharon Jackson,Sharon,Jackson,jackson.s@gmail.com,(214) 741-9540,Keller Williams,Phoenix,AZ,Phoenix,AZ974412,AZ,7,40,18000000,82,A,A,4.5,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Jason Chavez,Jason,Chavez,jasonchavez41@realtor.com,(305) 913-8772,Independent Agent,Phoenix,AZ,Phoenix,AZ815049,AZ,15,12,5400000,74,A,A,4.7,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Ryan Rodriguez,Ryan,Rodriguez,rodriguez.r@kw.com,(314) 561-1829,Independent Agent,Fort Wayne,IN,Fort Wayne,IN893303,IN,2,8,1920000,73,C,C,4.8,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Jack Stewart,Jack,Stewart,jstewart@aol.com,(317) 253-2184,Local Brokerage,Reno,NV,Reno,NV990978,NV,8,12,5100000,76,C,C,4.2,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Lisa Walker,Lisa,Walker,lisa.walker@realtor.com,(512) 935-6240,Compass,San Jose,CA,San Jose,CA128652,CA,10,16,12000000,76,A,A,4.8,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Frank Davis,Frank,Davis,frank.davis@compass.com,(216) 329-3301,Independent Agent,Washington,DC,Washington,DC832971,DC,7,50,35000000,80,A,A,3.4,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Michelle James,Michelle,James,michellejames@aol.com,(864) 662-3085,RE/MAX,Phoenix,AZ,Phoenix,AZ117210,AZ,5,12,5400000,71,A,A,3.8,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Patricia Richardson,Patricia,Richardson,patriciarichardson@kw.com,(215) 616-6573,Keller Williams,Shreveport,LA,Shreveport,LA135736,LA,7,3,690000,88,C,C,4.3,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Emma Campbell,Emma,Campbell,emma_campbell@weichert.com,(314) 552-9578,JPMorgan Real Estate,Lincoln,NE,Lincoln,NE465237,NE,2,8,1840000,62,C,C,4.0,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Donald Garcia,Donald,Garcia,garciadonald@exp.com,(423) 413-6223,Corcoran Global Living,New Orleans,LA,New Orleans,LA886803,LA,4,8,1840000,73,B,B,4.6,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Edward Torres,Edward,Torres,torres.e@hotmail.com,(615) 501-1881,Better Homes and Gardens Real Estate,Milwaukee,WI,Milwaukee,WI420900,WI,4,10,2750000,63,B,B,3.3,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Mary Anderson,Mary,Anderson,mary.anderson@homesmart.com,(414) 635-4259,Coldwell Banker,Tallahassee,FL,Tallahassee,FL783274,FL,7,12,4800000,67,C,C,3.6,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Jennifer Hughes,Jennifer,Hughes,jenniferhughes@gmail.com,(402) 676-6330,Century 21,Memphis,TN,Memphis,TN549335,TN,2,22,7040000,80,B,B,3.0,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Jason Robinson,Jason,Robinson,robinsonjason@hotmail.com,(214) 580-6583,JPMorgan Real Estate,Rochester,NY,Rochester,NY520687,NY,10,12,10200000,66,B,B,3.7,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Janet Hill,Janet,Hill,hill.j@gmail.com,(423) 715-5471,Corcoran Global Living,Denver,CO,Denver,CO471681,CO,15,12,6600000,90,A,A,3.8,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Eric Ruiz,Eric,Ruiz,ericruiz57@sothebysrealty.com,(585) 338-4842,HomeSmart,Dallas,TX,Dallas,TX534528,TX,15,12,4200000,89,A,A,4.2,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Carol Martin,Carol,Martin,cmartin@aol.com,(318) 350-3902,HomeSmart,Charlotte,NC,Charlotte,NC237905,NC,6,12,3720000,67,B,B,4.2,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Linda Nelson,Linda,Nelson,lindanelson42@kw.com,(205) 720-1416,Local Brokerage,Louisville,KY,Louisville,KY433201,KY,6,8,1800000,79,B,B,3.3,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Michael Martin,Michael,Martin,michael_martin@kw.com,(206) 453-8031,CBRE,Charlotte,NC,Charlotte,NC304884,NC,6,4,1240000,79,B,B,3.5,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Samantha Johnson,Samantha,Johnson,samanthajohnson17@hotmail.com,(205) 308-1030,ERA Real Estate,Denver,CO,Denver,CO782210,CO,12,12,6600000,71,A,A,3.1,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Susan Nelson,Susan,Nelson,susannelson27@kw.com,(208) 406-7206,Better Homes and Gardens Real Estate,Tallahassee,FL,Tallahassee,FL665996,FL,3,15,6000000,88,C,C,4.0,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Margaret Brooks,Margaret,Brooks,margaretbrooks@weichert.com,(504) 390-4299,Marcus & Millichap,Salt Lake City,UT,Salt Lake City,UT405517,UT,4,15,7500000,85,B,B,3.4,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Laura Morris,Laura,Morris,morris.l@outlook.com,(704) 658-6365,JPMorgan Real Estate,Charlotte,NC,Charlotte,NC311774,NC,5,10,3100000,62,B,B,3.4,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Ryan Ortiz,Ryan,Ortiz,ortiz.r@homesmart.com,(208) 574-3956,JLL,Milwaukee,WI,Milwaukee,WI607973,WI,4,10,2750000,83,B,B,4.4,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Rachel Gomez,Rachel,Gomez,rachel_gomez@century21.com,(804) 726-2038,Redfin,Lincoln,NE,Lincoln,NE927025,NE,3,3,690000,76,C,C,3.3,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Amy Gonzalez,Amy,Gonzalez,gonzalez.a@weichert.com,(317) 229-3397,RE/MAX,Seattle,WA,Seattle,WA500139,WA,15,16,9600000,76,A,A,4.4,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Joshua Lee,Joshua,Lee,leejoshua@kw.com,(520) 898-7919,Marcus & Millichap,Oklahoma City,OK,Oklahoma City,OK669583,OK,1,15,3150000,67,B,B,3.8,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Patricia Patel,Patricia,Patel,patricia_patel@realtor.com,(404) 730-2964,CBRE,Sacramento,CA,Sacramento,CA993838,CA,4,8,6000000,82,B,B,3.3,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Rachel Davis,Rachel,Davis,racheldavis83@coldwellbanker.com,(541) 555-8512,JLL,Buffalo,NY,Buffalo,NY456359,NY,7,22,18700000,86,B,B,4.4,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Michael Murphy,Michael,Murphy,michael_murphy@gmail.com,(214) 731-1063,JLL,Riverside,CA,Riverside,CA100605,CA,3,8,6000000,78,B,B,3.4,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Rebecca Perez,Rebecca,Perez,rebecca.perez@century21.com,(503) 498-1924,Corcoran Global Living,Salt Lake City,UT,Salt Lake City,UT221668,UT,4,10,5000000,63,B,B,4.1,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Matthew Moore,Matthew,Moore,moorematthew@weichert.com,(612) 850-2516,Marcus & Millichap,Madison,WI,Madison,WI657997,WI,5,10,2750000,82,C,C,4.9,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Anthony Castillo,Anthony,Castillo,anthonycastillo78@kw.com,(404) 589-7211,United Real Estate,Salt Lake City,UT,Salt Lake City,UT308602,UT,1,22,11000000,91,B,B,3.5,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Katherine Ortiz,Katherine,Ortiz,kortiz@remax.com,(801) 236-2499,Independent Agent,Nashville,TN,Nashville,TN976641,TN,5,12,3840000,84,A,A,4.6,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Jason Perez,Jason,Perez,jasonperez@outlook.com,(423) 839-5322,Redfin,Charleston,SC,Charleston,SC930465,SC,5,8,2320000,66,C,C,3.2,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Timothy Williams,Timothy,Williams,williamstimothy@gmail.com,(479) 637-6193,RE/MAX,Houston,TX,Houston,TX116327,TX,3,12,4200000,68,A,A,4.0,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Kevin Hill,Kevin,Hill,kevin.hill@aol.com,(602) 644-2996,Keller Williams,Buffalo,NY,Buffalo,NY214670,NY,10,12,10200000,71,B,B,3.7,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Jonathan Cook,Jonathan,Cook,jonathancook54@hotmail.com,(951) 511-5183,Local Brokerage,Fresno,CA,Fresno,CA453254,CA,5,8,6000000,70,B,B,3.2,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Lisa Parker,Lisa,Parker,lisa.parker@sothebysrealty.com,(804) 977-5202,Coldwell Banker,Los Angeles,CA,Los Angeles,CA654676,CA,12,50,37500000,82,A,A,4.8,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Christine Perez,Christine,Perez,christine_perez@outlook.com,(205) 701-9458,Local Brokerage,Lincoln,NE,Lincoln,NE333492,NE,4,10,2300000,72,C,C,3.9,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Lisa Hernandez,Lisa,Hernandez,hernandezlisa@hotmail.com,(213) 726-6009,RE/MAX,Denver,CO,Denver,CO653999,CO,4,30,16500000,88,A,A,4.7,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Robert Morales,Robert,Morales,robertmorales@coldwellbanker.com,(402) 568-7876,HomeSmart,Phoenix,AZ,Phoenix,AZ388122,AZ,2,16,7200000,88,A,A,4.5,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Frank Hall,Frank,Hall,frank.hall@coldwellbanker.com,(501) 734-6726,United Real Estate,Buffalo,NY,Buffalo,NY112138,NY,8,18,15300000,77,B,B,3.2,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Brandon Morales,Brandon,Morales,morales.b@weichert.com,(801) 568-9045,Berkshire Hathaway HomeServices,Indianapolis,IN,Indianapolis,IN489776,IN,3,4,960000,74,B,B,3.3,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Daniel Wilson,Daniel,Wilson,dwilson@exp.com,(512) 953-8509,Marcus & Millichap,Cleveland,OH,Cleveland,OH122550,OH,2,8,2000000,73,B,B,3.5,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Paul Murphy,Paul,Murphy,murphypaul@aol.com,(970) 583-1872,Coldwell Banker,Las Vegas,NV,Las Vegas,NV785193,NV,4,28,11900000,80,B,B,3.4,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Benjamin Gomez,Benjamin,Gomez,benjamin.gomez@coldwellbanker.com,(414) 791-9871,eXp Realty,Richmond,VA,Richmond,VA227618,VA,4,8,3000000,68,B,B,4.8,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Christine Mitchell,Christine,Mitchell,mitchell.c@compass.com,(501) 245-1805,Sotheby's International Realty,San Diego,CA,San Diego,CA388337,CA,5,16,12000000,68,A,A,4.3,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Amy Gray,Amy,Gray,amygray51@compass.com,(716) 506-7088,Windermere Real Estate,Colorado Springs,CO,Colorado Springs,CO393552,CO,3,6,3300000,65,C,C,3.9,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Michelle Brown,Michelle,Brown,mbrown@sothebysrealty.com,(316) 881-5800,CBRE,Charlotte,NC,Charlotte,NC367055,NC,7,12,3720000,80,B,B,3.6,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Brian James,Brian,James,jamesbrian@hotmail.com,(704) 486-3814,Windermere Real Estate,Buffalo,NY,Buffalo,NY162581,NY,8,4,3400000,78,B,B,3.5,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Brandon Parker,Brandon,Parker,brandonparker@weichert.com,(404) 354-3680,CBRE,Little Rock,AR,Little Rock,AR181869,AR,1,10,1950000,71,C,C,4.8,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Brenda Nelson,Brenda,Nelson,brendanelson27@century21.com,(212) 370-3830,Corcoran Global Living,Reno,NV,Reno,NV774383,NV,7,3,1275000,68,C,C,4.4,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Charles Roberts,Charles,Roberts,charles_roberts@hotmail.com,(828) 426-4001,Cushman & Wakefield,Montgomery,AL,Montgomery,AL297162,AL,1,20,4400000,83,C,C,3.7,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Michelle Robinson,Michelle,Robinson,michelle.robinson@aol.com,(213) 434-3816,Coldwell Banker,New Orleans,LA,New Orleans,LA314696,LA,3,10,2300000,62,B,B,4.9,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Jessica Rodriguez,Jessica,Rodriguez,jessica.rodriguez@century21.com,(801) 554-4455,Independent Agent,Memphis,TN,Memphis,TN838111,TN,6,8,2560000,87,B,B,3.8,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Christopher Robinson,Christopher,Robinson,crobinson@aol.com,(719) 200-2811,Marcus & Millichap,Fort Wayne,IN,Fort Wayne,IN613916,IN,3,20,4800000,67,C,C,3.6,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Anna Lewis,Anna,Lewis,annalewis68@remax.com,(541) 359-9075,Independent Agent,Louisville,KY,Louisville,KY763385,KY,5,12,2700000,84,B,B,3.8,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Pamela Cox,Pamela,Cox,pamela.cox@homesmart.com,(601) 350-3190,Coldwell Banker,Reno,NV,Reno,NV436624,NV,8,20,8500000,76,C,C,3.1,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Elizabeth Roberts,Elizabeth,Roberts,robertselizabeth@coldwellbanker.com,(813) 616-6485,Century 21,Birmingham,AL,Birmingham,AL530012,AL,4,12,2640000,76,B,B,4.7,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Deborah Rodriguez,Deborah,Rodriguez,deborah_rodriguez@outlook.com,(828) 464-9471,Corcoran Global Living,Las Vegas,NV,Las Vegas,NV927170,NV,10,12,5100000,90,B,B,3.8,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Emma Davis,Emma,Davis,edavis@yahoo.com,(316) 806-8213,JLL,Washington,DC,Washington,DC184270,DC,4,16,11200000,82,A,A,3.1,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Donald Anderson,Donald,Anderson,donald.anderson@gmail.com,(515) 202-1599,JPMorgan Real Estate,Bend,OR,Bend,OR929210,OR,4,12,6000000,84,C,C,3.2,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Patrick Ramirez,Patrick,Ramirez,patrickramirez10@sothebysrealty.com,(215) 368-5806,Compass,Rochester,NY,Rochester,NY332100,NY,5,4,3400000,83,B,B,3.8,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Charles Morales,Charles,Morales,charlesmorales@exp.com,(901) 594-5238,JLL,Dallas,TX,Dallas,TX841027,TX,4,8,2800000,68,A,A,3.7,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Mary Wilson,Mary,Wilson,wilsonmary@sothebysrealty.com,(503) 228-8968,Coldwell Banker,Richmond,VA,Richmond,VA955089,VA,2,12,4500000,74,B,B,3.9,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Frank Stewart,Frank,Stewart,frankstewart@realtor.com,(214) 418-2057,JLL,Rochester,NY,Rochester,NY926726,NY,4,35,29750000,82,B,B,4.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Jonathan Bailey,Jonathan,Bailey,jonathanbailey25@kw.com,(214) 875-6263,Better Homes and Gardens Real Estate,Des Moines,IA,Des Moines,IA590499,IA,3,3,615000,63,C,C,5.0,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
